symbol,underlyingType,fundingTime,fundingRate,markPrice
CBRSUSDT,EQUITY,1783699200001,0.00000000,211.92000000
CBRSUSDT,EQUITY,1783728000001,0.00000000,215.15950913
CBRSUSDT,EQUITY,1783756800001,0.00000000,214.08071700
CBRSUSDT,EQUITY,1783785600001,-0.00026937,211.68000000
CBRSUSDT,EQUITY,1783814400001,0.00000000,210.88303524
CBRSUSDT,EQUITY,1783843200001,0.00000148,212.63000000
CBRSUSDT,EQUITY,1783872000001,0.00000000,213.88000000
CBRSUSDT,EQUITY,1783900800001,0.00000000,211.12000000
CBRSUSDT,EQUITY,1783929600001,-0.00004363,206.06127171
CBRSUSDT,EQUITY,1783958400001,0.00000000,208.74000000
CBRSUSDT,EQUITY,1783987200002,0.00000000,201.88000000
CBRSUSDT,EQUITY,1784016000001,0.00000000,204.06924709
CBRSUSDT,EQUITY,1784044800001,0.00000000,194.03135074
CBRSUSDT,EQUITY,1784073600001,0.00005968,203.76050333
CBRSUSDT,EQUITY,1784102400001,0.00000000,204.23000000
CBRSUSDT,EQUITY,1784131200001,0.00000000,185.43000000
CBRSUSDT,EQUITY,1784160000001,0.00000000,184.60000000
CBRSUSDT,EQUITY,1784188800002,-0.00002180,181.36869641
CBRSUSDT,EQUITY,1784217600001,-0.00019190,177.20600910
CBRSUSDT,EQUITY,1784246400001,-0.00038315,178.32000000
CBRSUSDT,EQUITY,1784275200001,0.00002424,175.59796082
CBRSUSDT,EQUITY,1784304000001,0.00000000,170.59197234
CBRSUSDT,EQUITY,1784332800001,-0.00011499,171.88500830
CBRSUSDT,EQUITY,1784361600001,0.00000000,172.50263789
CBRSUSDT,EQUITY,1784390400001,0.00000000,170.78000000
CBRSUSDT,EQUITY,1784419200001,0.00000000,168.59000000
CBRSUSDT,EQUITY,1784448000001,0.00028996,172.45447731
CBRSUSDT,EQUITY,1784476800001,-0.00076100,169.23000000
CBRSUSDT,EQUITY,1784505600002,0.00009868,171.16820441
CBRSUSDT,EQUITY,1784534400001,0.00038086,175.95817237
CBRSUSDT,EQUITY,1784563200001,0.00000000,174.86538263
CBRSUSDT,EQUITY,1784592000001,0.00000000,177.09000000
CBRSUSDT,EQUITY,1784620800001,0.00000000,179.70484936
CBRSUSDT,EQUITY,1784649600000,0.00000000,197.46911319
CBRSUSDT,EQUITY,1784678400000,-0.00083198,207.84675110
CBRSUSDT,EQUITY,1784707200001,0.00000000,201.54000000
SPCXUSDT,EQUITY,1779465600001,0.00005000,201.17450000
SPCXUSDT,EQUITY,1779494400001,0.00005000,195.98215686
SPCXUSDT,EQUITY,1779523200001,0.00005000,198.15812500
SPCXUSDT,EQUITY,1779552000001,0.00005000,202.20866667
SPCXUSDT,EQUITY,1779580800001,0.00005000,202.48350000
SPCXUSDT,EQUITY,1779609600001,0.00005000,209.91615385
SPCXUSDT,EQUITY,1779638400001,0.00005000,205.32212121
SPCXUSDT,EQUITY,1779667200001,0.00005000,208.04209877
SPCXUSDT,EQUITY,1779696000001,0.00005000,208.65521739
SPCXUSDT,EQUITY,1779724800001,0.00005000,208.14160000
SPCXUSDT,EQUITY,1779753600001,0.00005000,208.00583333
SPCXUSDT,EQUITY,1779782400001,0.00005000,205.96442857
SPCXUSDT,EQUITY,1779811200001,0.00005000,200.90292683
SPCXUSDT,EQUITY,1779840000001,0.00005000,203.16764706
SPCXUSDT,EQUITY,1779868800001,0.00005000,202.46620690
SPCXUSDT,EQUITY,1779897600001,0.00005000,202.39727273
SPCXUSDT,EQUITY,1779926400001,0.00005000,201.15363636
SPCXUSDT,EQUITY,1779955200001,0.00005000,198.05300000
SPCXUSDT,EQUITY,1779984000001,0.00005000,199.05500000
SPCXUSDT,EQUITY,1780012800001,0.00005000,198.62526316
SPCXUSDT,EQUITY,1780041600001,0.00005000,195.41133333
SPCXUSDT,EQUITY,1780070400001,0.00005000,193.77066667
SPCXUSDT,EQUITY,1780099200001,0.00005000,194.48153846
SPCXUSDT,EQUITY,1780128000001,0.00005000,199.37642857
SPCXUSDT,EQUITY,1780156800001,0.00005000,199.15428571
SPCXUSDT,EQUITY,1780185600001,0.00005000,200.69450000
SPCXUSDT,EQUITY,1780214400001,0.00005000,203.06166667
SPCXUSDT,EQUITY,1780243200001,0.00005000,201.87656250
SPCXUSDT,EQUITY,1780272000001,0.00005000,203.42647059
SPCXUSDT,EQUITY,1780300800001,0.00005000,203.35500000
SPCXUSDT,EQUITY,1780329600001,0.00005000,196.79250000
SPCXUSDT,EQUITY,1780358400001,0.00005000,197.53857143
SPCXUSDT,EQUITY,1780387200001,0.00005000,199.35055556
SPCXUSDT,EQUITY,1780416000001,0.00005000,196.11071429
SPCXUSDT,EQUITY,1780444800001,0.00005000,195.70489796
SPCXUSDT,EQUITY,1780473600001,0.00005000,191.80846154
SPCXUSDT,EQUITY,1780502400001,0.00005000,189.00583333
SPCXUSDT,EQUITY,1780531200001,0.00005000,188.26923077
SPCXUSDT,EQUITY,1780560000001,0.00005000,187.10971429
SPCXUSDT,EQUITY,1780588800001,0.00005000,180.29400000
SPCXUSDT,EQUITY,1780617600001,0.00005000,175.78600000
SPCXUSDT,EQUITY,1780646400001,0.00005000,173.71400000
SPCXUSDT,EQUITY,1780675200001,0.00005000,165.26142857
SPCXUSDT,EQUITY,1780704000001,0.00005000,166.62454545
SPCXUSDT,EQUITY,1780732800001,0.00005000,165.10235294
SPCXUSDT,EQUITY,1780761600001,0.00005000,163.66571429
SPCXUSDT,EQUITY,1780790400002,0.00005000,167.00100000
SPCXUSDT,EQUITY,1780819200001,0.00005000,169.54866667
SPCXUSDT,EQUITY,1780848000001,0.00005000,173.16339623
SPCXUSDT,EQUITY,1780876800001,0.00005000,170.64900000
SPCXUSDT,EQUITY,1780905600001,0.00005000,166.85050000
SPCXUSDT,EQUITY,1780934400001,0.00005000,170.78500000
SPCXUSDT,EQUITY,1780963200001,0.00005000,172.76230769
SPCXUSDT,EQUITY,1780992000001,0.00005000,169.11411765
SPCXUSDT,EQUITY,1781020800001,0.00005000,169.81937500
SPCXUSDT,EQUITY,1781049600001,0.00005000,170.25962963
SPCXUSDT,EQUITY,1781078400001,0.00005000,173.45266667
SPCXUSDT,EQUITY,1781107200001,0.00005000,164.04944444
SPCXUSDT,EQUITY,1781136000001,0.00005000,162.39941176
SPCXUSDT,EQUITY,1781164800001,0.00005000,161.44800000
SPCXUSDT,EQUITY,1781193600001,0.00005000,166.39529412
SPCXUSDT,EQUITY,1781222400001,0.00005000,170.80736842
SPCXUSDT,EQUITY,1781251200001,0.00005000,174.93315789
SPCXUSDT,EQUITY,1781280000001,0.00005000,162.64400000
SPCXUSDT,EQUITY,1781308800001,0.00000000,166.79070486
SPCXUSDT,EQUITY,1781337600001,0.00000000,164.75599075
SPCXUSDT,EQUITY,1781366400001,0.00000000,165.58000000
SPCXUSDT,EQUITY,1781395200001,0.00000000,165.04000000
SPCXUSDT,EQUITY,1781424000001,0.00034016,167.44000000
SPCXUSDT,EQUITY,1781452800001,0.00000000,166.59000000
SPCXUSDT,EQUITY,1781481600001,0.00002515,167.87975352
SPCXUSDT,EQUITY,1781510400002,0.00000000,171.05451992
SPCXUSDT,EQUITY,1781539200001,0.00000000,175.81895787
SPCXUSDT,EQUITY,1781568000001,-0.00074041,199.12292978
SPCXUSDT,EQUITY,1781596800001,-0.00041451,213.13173232
SPCXUSDT,EQUITY,1781625600001,0.00000000,211.09744687
SPCXUSDT,EQUITY,1781654400001,-0.00004768,205.89342836
SPCXUSDT,EQUITY,1781683200001,0.00000000,206.84081976
SPCXUSDT,EQUITY,1781712000001,0.00000000,195.81000000
SPCXUSDT,EQUITY,1781740800001,0.00028380,195.23025130
SPCXUSDT,EQUITY,1781769600001,0.00075620,193.42069009
SPCXUSDT,EQUITY,1781798400001,0.00092548,176.29000000
SPCXUSDT,EQUITY,1781827200001,0.00056260,181.78000000
SPCXUSDT,EQUITY,1781856000001,-0.00040210,179.34546095
SPCXUSDT,EQUITY,1781884800001,0.00000000,179.95653060
SPCXUSDT,EQUITY,1781913600001,0.00000000,180.09000000
SPCXUSDT,EQUITY,1781942400001,0.00000000,179.79123689
SPCXUSDT,EQUITY,1781971200001,0.00000000,180.54000000
SPCXUSDT,EQUITY,1782000000001,0.00000000,181.56000000
SPCXUSDT,EQUITY,1782028800001,0.00000000,181.41000000
SPCXUSDT,EQUITY,1782057600001,0.00000000,181.34000000
SPCXUSDT,EQUITY,1782086400001,-0.00107149,176.02407057
SPCXUSDT,EQUITY,1782115200001,0.00017384,179.83949983
SPCXUSDT,EQUITY,1782144000001,0.00095371,166.98000000
SPCXUSDT,EQUITY,1782172800001,0.00030035,156.92379981
SPCXUSDT,EQUITY,1782201600002,0.00048499,150.02000000
SPCXUSDT,EQUITY,1782230400001,0.00050441,161.28841714
SPCXUSDT,EQUITY,1782259200001,0.00036722,157.03000000
SPCXUSDT,EQUITY,1782288000001,0.00044030,156.84472916
SPCXUSDT,EQUITY,1782316800001,0.00035467,158.81182230
SPCXUSDT,EQUITY,1782345600002,0.00074542,154.09018049
SPCXUSDT,EQUITY,1782374400001,0.00061673,155.69000000
SPCXUSDT,EQUITY,1782403200001,0.00077731,152.20000000
SPCXUSDT,EQUITY,1782432000001,0.00011001,152.83740686
SPCXUSDT,EQUITY,1782460800002,0.00060996,151.38601779
SPCXUSDT,EQUITY,1782489600001,0.00038112,156.23000000
SPCXUSDT,EQUITY,1782518400001,0.00000000,152.84727768
SPCXUSDT,EQUITY,1782547200001,0.00000000,154.02777331
SPCXUSDT,EQUITY,1782576000001,0.00000000,154.74559717
SPCXUSDT,EQUITY,1782604800002,0.00000000,153.73000000
SPCXUSDT,EQUITY,1782633600002,0.00000000,154.14247267
SPCXUSDT,EQUITY,1782662400001,0.00000000,154.56428502
SPCXUSDT,EQUITY,1782691200001,0.00045999,156.58000000
SPCXUSDT,EQUITY,1782720000001,0.00053148,155.62000000
SPCXUSDT,EQUITY,1782748800001,0.00035811,156.85000000
SPCXUSDT,EQUITY,1782777600000,0.00081754,163.33000000
SPCXUSDT,EQUITY,1782806400000,0.00000000,163.07421123
SPCXUSDT,EQUITY,1782835200001,0.00000000,169.34421426
SPCXUSDT,EQUITY,1782864000000,0.00000000,172.14000000
SPCXUSDT,EQUITY,1782892800001,0.00000000,171.42108443
SPCXUSDT,EQUITY,1782921600001,0.00007010,158.95000000
SPCXUSDT,EQUITY,1782950400000,0.00001400,157.93699966
SPCXUSDT,EQUITY,1782979200001,0.00068807,156.52000000
SPCXUSDT,EQUITY,1783008000001,0.00016659,159.15006815
SPCXUSDT,EQUITY,1783036800001,0.00005608,160.97326721
SPCXUSDT,EQUITY,1783065600001,0.00000000,160.61211056
SPCXUSDT,EQUITY,1783094400001,-0.00001228,159.31000000
SPCXUSDT,EQUITY,1783123200001,0.00000000,158.89279156
SPCXUSDT,EQUITY,1783152000001,0.00000000,160.04568404
SPCXUSDT,EQUITY,1783180800001,0.00000000,160.10000000
SPCXUSDT,EQUITY,1783209600002,0.00000000,160.05000000
SPCXUSDT,EQUITY,1783238400001,0.00000000,160.79858893
SPCXUSDT,EQUITY,1783267200001,0.00000000,161.32000000
SPCXUSDT,EQUITY,1783296000001,0.00000000,161.45542555
SPCXUSDT,EQUITY,1783324800001,0.00007993,163.40000000
SPCXUSDT,EQUITY,1783353600001,0.00001285,160.90924414
SPCXUSDT,EQUITY,1783382400001,0.00000000,157.71000000
SPCXUSDT,EQUITY,1783411200001,0.00000000,158.28000000
SPCXUSDT,EQUITY,1783440000001,0.00006155,151.04000000
SPCXUSDT,EQUITY,1783468800002,0.00025265,151.14000000
SPCXUSDT,EQUITY,1783497600001,0.00008696,151.25160228
SPCXUSDT,EQUITY,1783526400001,0.00003712,147.60170972
SPCXUSDT,EQUITY,1783555200001,0.00000000,148.99000000
SPCXUSDT,EQUITY,1783584000001,0.00013407,150.34922785
SPCXUSDT,EQUITY,1783612800001,0.00000000,150.90939680
SPCXUSDT,EQUITY,1783641600001,0.00000000,152.14765681
SPCXUSDT,EQUITY,1783670400001,0.00000000,149.98507054
SPCXUSDT,EQUITY,1783699200001,0.00013039,148.89000000
SPCXUSDT,EQUITY,1783728000001,0.00071791,146.10186168
SPCXUSDT,EQUITY,1783756800001,0.00000000,146.11000000
SPCXUSDT,EQUITY,1783785600001,0.00000000,145.80247384
SPCXUSDT,EQUITY,1783814400001,0.00000000,145.74000000
SPCXUSDT,EQUITY,1783843200001,0.00000000,145.81029157
SPCXUSDT,EQUITY,1783872000001,0.00000000,145.87000000
SPCXUSDT,EQUITY,1783900800001,0.00000000,145.70000000
SPCXUSDT,EQUITY,1783929600001,0.00036060,143.15000000
SPCXUSDT,EQUITY,1783958400001,0.00029639,139.76912931
SPCXUSDT,EQUITY,1783987200002,0.00022591,137.99000000
SPCXUSDT,EQUITY,1784016000001,0.00005227,138.46000000
SPCXUSDT,EQUITY,1784044800001,0.00000000,142.47461643
SPCXUSDT,EQUITY,1784073600001,0.00033711,137.20000000
SPCXUSDT,EQUITY,1784102400001,0.00016820,137.85431973
SPCXUSDT,EQUITY,1784131200001,0.00037775,135.85000000
SPCXUSDT,EQUITY,1784160000001,0.00021438,135.89943499
SPCXUSDT,EQUITY,1784188800002,0.00009471,135.80000000
SPCXUSDT,EQUITY,1784217600001,0.00000000,134.44819789
SPCXUSDT,EQUITY,1784246400001,0.00000000,126.86000000
SPCXUSDT,EQUITY,1784275200001,-0.00032210,125.06000000
SPCXUSDT,EQUITY,1784304000001,0.00000000,124.60000000
SPCXUSDT,EQUITY,1784332800001,0.00000000,124.23082247
SPCXUSDT,EQUITY,1784361600001,0.00000000,125.30494852
SPCXUSDT,EQUITY,1784390400001,0.00000000,126.20000000
SPCXUSDT,EQUITY,1784419200001,0.00000000,127.98541619
SPCXUSDT,EQUITY,1784448000001,0.00000000,129.09569401
SPCXUSDT,EQUITY,1784476800001,0.00000000,127.55000000
SPCXUSDT,EQUITY,1784505600002,0.00000000,127.60659079
SPCXUSDT,EQUITY,1784534400001,0.00026802,125.99774673
SPCXUSDT,EQUITY,1784563200001,0.00000000,123.49684957
SPCXUSDT,EQUITY,1784592000001,0.00021396,120.43843924
SPCXUSDT,EQUITY,1784620800001,0.00022632,121.67857508
SPCXUSDT,EQUITY,1784649600000,0.00000000,128.27000000
SPCXUSDT,EQUITY,1784678400000,0.00000000,125.16652049
SPCXUSDT,EQUITY,1784707200001,0.00000000,123.84000000
NBISUSDT,EQUITY,1779811200001,0.00130612,210.82679553
NBISUSDT,EQUITY,1779840000001,0.00198411,209.46000000
NBISUSDT,EQUITY,1779868800001,0.00208840,207.75861597
NBISUSDT,EQUITY,1779897600001,0.00110842,203.83491435
NBISUSDT,EQUITY,1779926400001,0.00000000,234.22000000
NBISUSDT,EQUITY,1779955200001,0.00210348,230.70641483
NBISUSDT,EQUITY,1779984000001,0.00059395,226.85622053
NBISUSDT,EQUITY,1780012800001,0.00105004,229.46771089
NBISUSDT,EQUITY,1780041600001,0.00087889,227.28000000
NBISUSDT,EQUITY,1780070400001,0.00060182,220.24000000
NBISUSDT,EQUITY,1780099200001,0.00000000,228.99000000
NBISUSDT,EQUITY,1780128000001,0.00018008,231.81885344
NBISUSDT,EQUITY,1780156800001,0.00043813,234.23000000
NBISUSDT,EQUITY,1780185600001,0.00000000,233.43898434
NBISUSDT,EQUITY,1780214400001,0.00000000,234.47000000
NBISUSDT,EQUITY,1780243200001,0.00000000,234.69013707
NBISUSDT,EQUITY,1780272000001,0.00000000,235.81000000
NBISUSDT,EQUITY,1780300800001,0.00202658,242.90000000
NBISUSDT,EQUITY,1780329600001,0.00042371,269.97000000
NBISUSDT,EQUITY,1780358400001,0.00071179,268.19000000
NBISUSDT,EQUITY,1780387200001,0.00179344,271.47359677
NBISUSDT,EQUITY,1780416000001,0.00000000,264.88000000
NBISUSDT,EQUITY,1780444800001,0.00000000,259.77443730
NBISUSDT,EQUITY,1780473600001,0.00161770,258.75105101
NBISUSDT,EQUITY,1780502400001,0.00013310,254.88539098
NBISUSDT,EQUITY,1780531200001,0.00000000,240.65000000
NBISUSDT,EQUITY,1780560000001,0.00000000,245.19000000
NBISUSDT,EQUITY,1780588800001,0.00000000,249.27857875
NBISUSDT,EQUITY,1780617600001,0.00000000,254.20000000
NBISUSDT,EQUITY,1780646400001,0.00000000,250.51083561
NBISUSDT,EQUITY,1780675200001,0.00000000,231.90907045
NBISUSDT,EQUITY,1780704000001,0.00015543,221.64386255
NBISUSDT,EQUITY,1780732800001,0.00009949,224.31000000
NBISUSDT,EQUITY,1780761600001,0.00000000,224.14273308
NBISUSDT,EQUITY,1780790400002,0.00000000,225.16000000
NBISUSDT,EQUITY,1780819200001,0.00000000,227.83000000
NBISUSDT,EQUITY,1780848000001,0.00004397,230.04000000
NBISUSDT,EQUITY,1780876800001,-0.00018695,227.26000000
NBISUSDT,EQUITY,1780905600001,0.00057654,231.17439916
NBISUSDT,EQUITY,1780934400001,0.00000000,226.15506374
NBISUSDT,EQUITY,1780963200001,0.00000000,220.41770150
NBISUSDT,EQUITY,1780992000001,0.00044616,226.93837435
NBISUSDT,EQUITY,1781020800001,0.00000000,211.05789736
NBISUSDT,EQUITY,1781049600001,0.00000000,218.12926542
NBISUSDT,EQUITY,1781078400001,0.00000000,216.30888134
NBISUSDT,EQUITY,1781107200001,0.00000000,220.05000000
NBISUSDT,EQUITY,1781136000001,0.00000000,204.37000000
NBISUSDT,EQUITY,1781164800001,0.00000000,214.83178131
NBISUSDT,EQUITY,1781193600001,0.00000000,216.11000000
NBISUSDT,EQUITY,1781222400001,0.00011996,229.56955105
NBISUSDT,EQUITY,1781251200001,0.00000000,233.94846749
NBISUSDT,EQUITY,1781280000001,0.00000000,228.50874439
NBISUSDT,EQUITY,1781308800001,0.00000000,235.99142991
NBISUSDT,EQUITY,1781337600001,-0.00014521,230.95000000
NBISUSDT,EQUITY,1781366400001,0.00000000,230.40038202
NBISUSDT,EQUITY,1781395200001,0.00000000,229.26000000
NBISUSDT,EQUITY,1781424000001,0.00051233,237.95870482
NBISUSDT,EQUITY,1781452800001,0.00000000,239.76000000
NBISUSDT,EQUITY,1781481600001,0.00147755,248.10079112
NBISUSDT,EQUITY,1781510400002,0.00000000,249.81000000
NBISUSDT,EQUITY,1781539200001,0.00000000,257.59000000
NBISUSDT,EQUITY,1781568000001,0.00000000,259.38187519
NBISUSDT,EQUITY,1781596800001,0.00000000,260.81010940
NBISUSDT,EQUITY,1781625600001,0.00000000,267.58960111
NBISUSDT,EQUITY,1781654400001,0.00000000,264.32000000
NBISUSDT,EQUITY,1781683200001,0.00000056,272.06364650
NBISUSDT,EQUITY,1781712000001,0.00000000,282.24227116
NBISUSDT,EQUITY,1781740800001,0.00019665,290.78000000
NBISUSDT,EQUITY,1781769600001,0.00000000,293.20688407
NBISUSDT,EQUITY,1781798400001,0.00016321,289.33329359
NBISUSDT,EQUITY,1781827200001,0.00000000,285.57526908
NBISUSDT,EQUITY,1781856000001,0.00000000,283.76912810
NBISUSDT,EQUITY,1781884800001,0.00000000,280.35000000
NBISUSDT,EQUITY,1781913600001,0.00000000,283.13661844
NBISUSDT,EQUITY,1781942400001,0.00058897,290.55209935
NBISUSDT,EQUITY,1781971200001,-0.00032803,288.79476203
NBISUSDT,EQUITY,1782000000001,0.00000000,285.96196869
NBISUSDT,EQUITY,1782028800001,0.00000000,290.22000000
NBISUSDT,EQUITY,1782057600001,0.00000000,290.80094656
NBISUSDT,EQUITY,1782086400001,0.00000000,285.85904997
NBISUSDT,EQUITY,1782115200001,0.00003720,286.76000000
NBISUSDT,EQUITY,1782144000001,0.00006564,282.17256262
NBISUSDT,EQUITY,1782172800001,0.00000000,281.05000000
NBISUSDT,EQUITY,1782201600002,0.00000000,261.05000000
NBISUSDT,EQUITY,1782230400001,0.00000000,277.92000000
NBISUSDT,EQUITY,1782259200001,0.00054758,278.02775452
NBISUSDT,EQUITY,1782288000001,0.00000198,281.53774120
NBISUSDT,EQUITY,1782316800001,0.00037500,259.67382862
NBISUSDT,EQUITY,1782345600002,0.00039359,275.82827867
NBISUSDT,EQUITY,1782374400001,0.00001547,270.42605658
NBISUSDT,EQUITY,1782403200001,0.00012804,257.02808433
NBISUSDT,EQUITY,1782432000001,0.00038525,256.40000000
NBISUSDT,EQUITY,1782460800002,0.00022071,250.64000000
NBISUSDT,EQUITY,1782489600001,0.00019492,240.80000000
NBISUSDT,EQUITY,1782518400001,0.00024083,239.32644580
NBISUSDT,EQUITY,1782547200001,0.00000000,241.77000000
NBISUSDT,EQUITY,1782576000001,0.00000000,241.69000000
NBISUSDT,EQUITY,1782604800002,0.00000000,241.30592138
NBISUSDT,EQUITY,1782633600002,0.00000000,240.78935465
NBISUSDT,EQUITY,1782662400001,0.00001545,243.40529684
NBISUSDT,EQUITY,1782691200001,0.00041760,247.49000000
NBISUSDT,EQUITY,1782720000001,0.00003962,246.83000000
NBISUSDT,EQUITY,1782748800001,0.00003085,253.55000000
NBISUSDT,EQUITY,1782777600000,0.00054962,263.67000000
NBISUSDT,EQUITY,1782806400000,0.00018468,264.82000000
NBISUSDT,EQUITY,1782835200001,0.00013987,281.67245060
NBISUSDT,EQUITY,1782864000000,0.00097616,279.51000000
NBISUSDT,EQUITY,1782892800001,0.00000000,275.74000000
NBISUSDT,EQUITY,1782921600001,0.00039128,237.57000000
NBISUSDT,EQUITY,1782950400000,0.00057048,230.73348324
NBISUSDT,EQUITY,1782979200001,0.00000600,224.52295902
NBISUSDT,EQUITY,1783008000001,0.00017642,212.61217757
NBISUSDT,EQUITY,1783036800001,0.00000000,216.18671700
NBISUSDT,EQUITY,1783065600001,0.00147963,224.17000000
NBISUSDT,EQUITY,1783094400001,0.00015514,227.09389714
NBISUSDT,EQUITY,1783123200001,-0.00009430,225.14000000
NBISUSDT,EQUITY,1783152000001,0.00000000,226.76259003
NBISUSDT,EQUITY,1783180800001,0.00000000,225.28000000
NBISUSDT,EQUITY,1783209600002,0.00000000,226.14014645
NBISUSDT,EQUITY,1783238400001,0.00000000,227.07100972
NBISUSDT,EQUITY,1783267200001,0.00020815,229.87000000
NBISUSDT,EQUITY,1783296000001,0.00000000,229.70381339
NBISUSDT,EQUITY,1783324800001,0.00011107,223.59821870
NBISUSDT,EQUITY,1783353600001,0.00000000,221.33000000
NBISUSDT,EQUITY,1783382400001,0.00000000,209.34613491
NBISUSDT,EQUITY,1783411200001,0.00000000,207.28813331
NBISUSDT,EQUITY,1783440000001,0.00003433,200.21360774
NBISUSDT,EQUITY,1783468800002,0.00000000,191.44000000
NBISUSDT,EQUITY,1783497600001,0.00011455,193.32822955
NBISUSDT,EQUITY,1783526400001,0.00006932,201.55000000
NBISUSDT,EQUITY,1783555200001,0.00008864,216.81981566
NBISUSDT,EQUITY,1783584000001,0.00000000,221.68840593
NBISUSDT,EQUITY,1783612800001,0.00016671,216.35000000
NBISUSDT,EQUITY,1783641600001,0.00000000,216.30551159
NBISUSDT,EQUITY,1783670400001,0.00000000,213.33660493
NBISUSDT,EQUITY,1783699200001,0.00036754,218.32000000
NBISUSDT,EQUITY,1783728000001,0.00000000,219.83358941
NBISUSDT,EQUITY,1783756800001,0.00003475,221.14000000
NBISUSDT,EQUITY,1783785600001,0.00000000,220.79139513
NBISUSDT,EQUITY,1783814400001,0.00000000,221.29026130
NBISUSDT,EQUITY,1783843200001,0.00000000,220.34185586
NBISUSDT,EQUITY,1783872000001,0.00000000,218.99570639
NBISUSDT,EQUITY,1783900800001,0.00000000,219.70000000
NBISUSDT,EQUITY,1783929600001,0.00000000,208.30508520
NBISUSDT,EQUITY,1783958400001,0.00000000,214.38512458
NBISUSDT,EQUITY,1783987200002,0.00000000,205.82924587
NBISUSDT,EQUITY,1784016000001,0.00000000,213.04076415
NBISUSDT,EQUITY,1784044800001,0.00000000,198.28962755
NBISUSDT,EQUITY,1784073600001,0.00005370,198.33000000
NBISUSDT,EQUITY,1784102400001,0.00003926,199.46616665
NBISUSDT,EQUITY,1784131200001,0.00001996,194.48000000
NBISUSDT,EQUITY,1784160000001,0.00000000,195.90000000
NBISUSDT,EQUITY,1784188800002,0.00000000,195.05000000
NBISUSDT,EQUITY,1784217600001,0.00000000,177.97000000
NBISUSDT,EQUITY,1784246400001,0.00002184,167.39000000
NBISUSDT,EQUITY,1784275200001,0.00000507,162.75000000
NBISUSDT,EQUITY,1784304000001,0.00000000,181.64462084
NBISUSDT,EQUITY,1784332800001,0.00000000,178.06000000
NBISUSDT,EQUITY,1784361600001,-0.00029572,176.33754492
NBISUSDT,EQUITY,1784390400001,-0.00048303,173.59000000
NBISUSDT,EQUITY,1784419200001,0.00000000,171.64965875
NBISUSDT,EQUITY,1784448000001,0.00000000,171.30000000
NBISUSDT,EQUITY,1784476800001,0.00000000,174.86196129
NBISUSDT,EQUITY,1784505600002,0.00049930,180.06000000
NBISUSDT,EQUITY,1784534400001,0.00000000,181.40000000
NBISUSDT,EQUITY,1784563200001,0.00002667,185.54401737
NBISUSDT,EQUITY,1784592000001,0.00000000,189.47803122
NBISUSDT,EQUITY,1784620800001,0.00000000,193.75769177
NBISUSDT,EQUITY,1784649600000,0.00000000,207.47000000
NBISUSDT,EQUITY,1784678400000,0.00000000,219.84367756
NBISUSDT,EQUITY,1784707200001,0.00000000,210.62280649
WDCUSDT,EQUITY,1779811200001,0.00103449,528.81236985
WDCUSDT,EQUITY,1779840000001,0.00500831,529.58131314
WDCUSDT,EQUITY,1779868800001,0.00291456,533.65000000
WDCUSDT,EQUITY,1779897600001,0.00055353,526.43000000
WDCUSDT,EQUITY,1779926400001,0.00155461,528.38599964
WDCUSDT,EQUITY,1779955200001,0.00000000,523.51252826
WDCUSDT,EQUITY,1779984000001,0.00000000,546.01000000
WDCUSDT,EQUITY,1780012800001,0.00000000,534.66000000
WDCUSDT,EQUITY,1780041600001,0.00000000,535.57215355
WDCUSDT,EQUITY,1780070400001,0.00040554,529.54000000
WDCUSDT,EQUITY,1780099200001,0.00005466,528.68000000
WDCUSDT,EQUITY,1780128000001,0.00000000,530.58000000
WDCUSDT,EQUITY,1780156800001,0.00000000,529.02000000
WDCUSDT,EQUITY,1780185600001,0.00000000,530.74441057
WDCUSDT,EQUITY,1780214400001,0.00017885,537.19747880
WDCUSDT,EQUITY,1780243200001,0.00018959,540.40080254
WDCUSDT,EQUITY,1780272000001,0.00000000,536.24827805
WDCUSDT,EQUITY,1780300800001,0.00019572,535.51630645
WDCUSDT,EQUITY,1780329600001,0.00000000,550.18942119
WDCUSDT,EQUITY,1780358400001,0.00000000,549.11000000
WDCUSDT,EQUITY,1780387200001,0.00242213,542.99704774
WDCUSDT,EQUITY,1780416000001,0.00000000,560.99968568
WDCUSDT,EQUITY,1780444800001,-0.00069631,562.30230721
WDCUSDT,EQUITY,1780473600001,0.00216936,564.80000000
WDCUSDT,EQUITY,1780502400001,0.00000000,593.66335735
WDCUSDT,EQUITY,1780531200001,0.00000000,580.77784848
WDCUSDT,EQUITY,1780560000001,0.00000000,587.18624323
WDCUSDT,EQUITY,1780588800001,0.00000000,585.31129144
WDCUSDT,EQUITY,1780603200001,0.00000000,575.88902547
WDCUSDT,EQUITY,1780606800001,-0.00002468,572.85000000
WDCUSDT,EQUITY,1780610400001,0.00000000,572.28362746
WDCUSDT,EQUITY,1780614000002,-0.00007388,570.28000000
WDCUSDT,EQUITY,1780617600001,-0.00009566,565.99000000
WDCUSDT,EQUITY,1780617600010,-0.00026509,565.99000000
WDCUSDT,EQUITY,1780621200001,-0.00015680,562.69666909
WDCUSDT,EQUITY,1780624800001,0.00000000,568.95561817
WDCUSDT,EQUITY,1780628400001,0.00000000,572.22311028
WDCUSDT,EQUITY,1780632000001,0.00000000,568.05000000
