ticker,entry_thr,exit_thr,fund_exit,t_in,t_out,days,prem_in,prem_out,basis_bps,funding_bps,gross_bps,net_lo,net_hi,open
SAMSUNG,10.0,0.0,True,2026-06-30 00:45:00+00:00,2026-06-30 00:50:00+00:00,0.0,32.4,23.6,8.7,0.0,8.7,-16.3,-34.3,False
SAMSUNG,10.0,0.0,True,2026-06-30 00:55:00+00:00,2026-06-30 01:00:00+00:00,0.0,13.4,31.2,-17.7,0.0,-17.7,-42.7,-60.7,False
SAMSUNG,10.0,0.0,True,2026-06-30 01:05:00+00:00,2026-06-30 01:10:00+00:00,0.0,22.4,35.4,-13.0,0.0,-13.0,-38.0,-56.0,False
SAMSUNG,10.0,0.0,True,2026-06-30 01:15:00+00:00,2026-06-30 01:20:00+00:00,0.0,0.0,17.7,-17.7,0.0,-17.7,-42.7,-60.7,False
SAMSUNG,10.0,0.0,True,2026-06-30 01:25:00+00:00,2026-06-30 01:30:00+00:00,0.0,14.8,21.5,-6.7,0.0,-6.7,-31.7,-49.7,False
SAMSUNG,10.0,0.0,True,2026-06-30 01:35:00+00:00,2026-06-30 01:40:00+00:00,0.0,18.8,25.0,-6.2,0.0,-6.2,-31.2,-49.2,False
SAMSUNG,10.0,0.0,True,2026-06-30 01:45:00+00:00,2026-06-30 01:50:00+00:00,0.0,16.4,15.3,1.1,0.0,1.1,-23.9,-41.9,False
SAMSUNG,10.0,0.0,True,2026-06-30 01:55:00+00:00,2026-06-30 02:00:00+00:00,0.0,16.1,22.6,-6.5,0.0,-6.5,-31.5,-49.5,False
SAMSUNG,10.0,0.0,True,2026-06-30 02:05:00+00:00,2026-06-30 02:10:00+00:00,0.0,32.4,23.7,8.7,0.0,8.7,-16.3,-34.3,False
SAMSUNG,10.0,0.0,True,2026-06-30 02:15:00+00:00,2026-06-30 02:20:00+00:00,0.0,6.2,14.1,-7.9,0.0,-7.9,-32.9,-50.9,False
SAMSUNG,10.0,0.0,True,2026-06-30 02:25:00+00:00,2026-06-30 02:30:00+00:00,0.0,14.0,15.1,-1.1,0.0,-1.1,-26.1,-44.1,False
SAMSUNG,10.0,0.0,True,2026-06-30 02:35:00+00:00,2026-06-30 02:40:00+00:00,0.0,20.9,24.8,-3.9,0.0,-3.9,-28.9,-46.9,False
SAMSUNG,10.0,0.0,True,2026-06-30 02:45:00+00:00,2026-06-30 02:50:00+00:00,0.0,28.4,21.9,6.5,0.0,6.5,-18.5,-36.5,False
SAMSUNG,10.0,0.0,True,2026-06-30 02:55:00+00:00,2026-06-30 03:00:00+00:00,0.0,4.7,13.9,-9.1,0.0,-9.1,-34.1,-52.1,False
SAMSUNG,10.0,0.0,True,2026-06-30 03:05:00+00:00,2026-06-30 03:10:00+00:00,0.0,4.1,0.0,4.1,0.0,4.1,-20.9,-38.9,False
SAMSUNG,10.0,0.0,True,2026-06-30 03:15:00+00:00,2026-06-30 03:20:00+00:00,0.0,0.0,6.6,-6.6,0.0,-6.6,-31.6,-49.6,False
SAMSUNG,10.0,0.0,True,2026-06-30 03:25:00+00:00,2026-06-30 03:30:00+00:00,0.0,8.0,12.6,-4.5,0.0,-4.5,-29.5,-47.5,False
SAMSUNG,10.0,0.0,True,2026-06-30 03:35:00+00:00,2026-06-30 03:40:00+00:00,0.0,9.8,13.6,-3.8,0.0,-3.8,-28.8,-46.8,False
SAMSUNG,10.0,0.0,True,2026-07-01 00:50:00+00:00,2026-07-02 00:00:00+00:00,1.0,26.7,72.1,-45.5,-15.2,-60.7,-85.7,-103.7,False
SAMSUNG,10.0,0.0,True,2026-07-02 00:30:00+00:00,2026-07-07 00:00:00+00:00,5.0,75.3,88.3,-13.0,69.8,56.8,31.8,13.8,False
SAMSUNG,10.0,0.0,True,2026-07-07 00:40:00+00:00,2026-07-08 00:00:00+00:00,1.0,70.8,24.9,46.0,29.8,75.8,50.8,32.8,False
SAMSUNG,10.0,0.0,True,2026-07-08 00:25:00+00:00,2026-07-09 00:00:00+00:00,1.0,85.2,53.9,31.3,34.0,65.3,40.3,22.3,False
SAMSUNG,10.0,0.0,True,2026-07-09 00:15:00+00:00,2026-07-10 00:00:00+00:00,1.0,15.0,51.4,-36.4,56.8,20.4,-4.6,-22.6,False
SAMSUNG,10.0,0.0,True,2026-07-10 00:15:00+00:00,2026-07-10 04:55:00+00:00,0.2,74.3,-9.0,83.3,0.0,83.3,58.3,40.3,False
SAMSUNG,10.0,0.0,True,2026-07-13 00:55:00+00:00,2026-07-14 00:00:00+00:00,1.0,68.9,107.5,-38.6,71.1,32.5,7.5,-10.5,False
SAMSUNG,10.0,0.0,True,2026-07-14 00:10:00+00:00,2026-07-16 00:00:00+00:00,2.0,120.8,20.7,100.2,24.4,124.6,99.6,81.6,False
SAMSUNG,10.0,0.0,True,2026-07-16 00:05:00+00:00,2026-07-16 00:10:00+00:00,0.0,20.0,20.7,-0.7,0.0,-0.7,-25.7,-43.7,False
SAMSUNG,10.0,0.0,True,2026-07-16 00:15:00+00:00,2026-07-16 00:20:00+00:00,0.0,8.4,5.0,3.3,0.0,3.3,-21.7,-39.7,False
SAMSUNG,10.0,0.0,True,2026-07-16 00:50:00+00:00,2026-07-16 00:55:00+00:00,0.0,9.5,5.8,3.7,0.0,3.7,-21.3,-39.3,False
SAMSUNG,10.0,0.0,True,2026-07-16 01:55:00+00:00,2026-07-16 02:00:00+00:00,0.0,30.3,10.3,20.0,0.0,20.0,-5.0,-23.0,False
SAMSUNG,10.0,0.0,True,2026-07-16 02:05:00+00:00,2026-07-16 02:10:00+00:00,0.0,6.7,30.6,-23.9,0.0,-23.9,-48.9,-66.9,False
SAMSUNG,10.0,0.0,True,2026-07-16 02:15:00+00:00,2026-07-16 02:20:00+00:00,0.0,30.4,22.7,7.7,0.0,7.7,-17.3,-35.3,False
SAMSUNG,10.0,0.0,True,2026-07-16 02:25:00+00:00,2026-07-16 02:30:00+00:00,0.0,23.3,19.2,4.2,0.0,4.2,-20.8,-38.8,False
SAMSUNG,10.0,0.0,True,2026-07-16 02:35:00+00:00,2026-07-16 02:40:00+00:00,0.0,15.2,28.2,-13.0,0.0,-13.0,-38.0,-56.0,False
SAMSUNG,10.0,0.0,True,2026-07-16 02:45:00+00:00,2026-07-16 02:50:00+00:00,0.0,20.9,22.0,-1.1,0.0,-1.1,-26.1,-44.1,False
SAMSUNG,10.0,0.0,True,2026-07-16 02:55:00+00:00,2026-07-16 03:00:00+00:00,0.0,8.6,20.4,-11.8,0.0,-11.8,-36.8,-54.8,False
SAMSUNG,10.0,0.0,True,2026-07-16 03:05:00+00:00,2026-07-16 03:10:00+00:00,0.0,9.5,14.1,-4.6,0.0,-4.6,-29.6,-47.6,False
SAMSUNG,10.0,0.0,True,2026-07-16 03:15:00+00:00,2026-07-16 03:20:00+00:00,0.0,6.1,15.2,-9.2,0.0,-9.2,-34.2,-52.2,False
SAMSUNG,10.0,0.0,True,2026-07-16 03:25:00+00:00,2026-07-16 03:30:00+00:00,0.0,19.3,17.6,1.7,0.0,1.7,-23.3,-41.3,False
SAMSUNG,10.0,0.0,True,2026-07-16 03:35:00+00:00,2026-07-16 03:40:00+00:00,0.0,10.7,0.7,10.0,0.0,10.0,-15.0,-33.0,False
SAMSUNG,10.0,0.0,True,2026-07-16 03:45:00+00:00,2026-07-16 03:50:00+00:00,0.0,9.4,12.2,-2.8,0.0,-2.8,-27.8,-45.8,False
SAMSUNG,10.0,0.0,True,2026-07-16 03:55:00+00:00,2026-07-16 04:00:00+00:00,0.0,2.9,12.4,-9.5,0.0,-9.5,-34.5,-52.5,False
SAMSUNG,10.0,0.0,True,2026-07-16 04:05:00+00:00,2026-07-16 04:10:00+00:00,0.0,15.0,15.8,-0.8,0.0,-0.8,-25.8,-43.8,False
SAMSUNG,10.0,0.0,True,2026-07-16 04:15:00+00:00,2026-07-16 04:20:00+00:00,0.0,21.8,32.1,-10.3,0.0,-10.3,-35.3,-53.3,False
SAMSUNG,10.0,0.0,True,2026-07-16 04:25:00+00:00,2026-07-16 04:30:00+00:00,0.0,23.2,20.1,3.1,0.0,3.1,-21.9,-39.9,False
SAMSUNG,10.0,0.0,True,2026-07-16 04:35:00+00:00,2026-07-16 04:40:00+00:00,0.0,32.3,23.8,8.5,0.0,8.5,-16.5,-34.5,False
SAMSUNG,10.0,0.0,True,2026-07-16 04:45:00+00:00,2026-07-16 04:50:00+00:00,0.0,18.1,13.7,4.4,0.0,4.4,-20.6,-38.6,False
SAMSUNG,10.0,0.0,True,2026-07-16 04:55:00+00:00,2026-07-16 05:00:00+00:00,0.0,11.7,21.7,-10.0,0.0,-10.0,-35.0,-53.0,False
SAMSUNG,10.0,0.0,True,2026-07-16 05:05:00+00:00,2026-07-16 05:10:00+00:00,0.0,18.3,26.4,-8.2,0.0,-8.2,-33.2,-51.2,False
SAMSUNG,10.0,0.0,True,2026-07-16 05:15:00+00:00,2026-07-16 05:20:00+00:00,0.0,33.6,25.5,8.1,0.0,8.1,-16.9,-34.9,False
SAMSUNG,10.0,0.0,True,2026-07-16 05:25:00+00:00,2026-07-16 05:30:00+00:00,0.0,35.7,18.6,17.1,0.0,17.1,-7.9,-25.9,False
SAMSUNG,10.0,0.0,True,2026-07-16 05:35:00+00:00,2026-07-16 05:40:00+00:00,0.0,35.3,33.6,1.7,0.0,1.7,-23.3,-41.3,False
SAMSUNG,10.0,0.0,True,2026-07-16 05:45:00+00:00,2026-07-16 05:50:00+00:00,0.0,42.2,54.8,-12.6,0.0,-12.6,-37.6,-55.6,False
SAMSUNG,10.0,0.0,True,2026-07-16 05:55:00+00:00,2026-07-16 06:00:00+00:00,0.0,42.9,47.6,-4.6,0.0,-4.6,-29.6,-47.6,False
SAMSUNG,10.0,0.0,True,2026-07-16 06:05:00+00:00,2026-07-16 06:10:00+00:00,0.0,50.6,48.2,2.4,0.0,2.4,-22.6,-40.6,False
SAMSUNG,10.0,0.0,True,2026-07-16 06:15:00+00:00,2026-07-20 00:00:00+00:00,3.7,53.5,55.5,-2.0,2.2,0.2,-24.8,-42.8,False
SAMSUNG,10.0,0.0,True,2026-07-20 00:35:00+00:00,2026-07-24 00:00:00+00:00,4.0,47.9,19.4,28.5,55.5,84.0,59.0,41.0,False
SAMSUNG,10.0,0.0,True,2026-07-24 00:30:00+00:00,2026-07-28 00:00:00+00:00,4.0,26.9,42.7,-15.8,40.5,24.7,-0.3,-18.3,False
SAMSUNG,10.0,0.0,True,2026-07-28 00:30:00+00:00,2026-07-31 03:05:00+00:00,3.1,45.4,-3.3,48.7,175.7,224.4,199.4,181.4,False
SAMSUNG,10.0,0.0,True,2026-07-31 05:50:00+00:00,2026-08-03 01:25:00+00:00,2.8,16.8,-14.1,30.9,-22.9,8.0,-17.0,-35.0,False
SAMSUNG,10.0,0.0,True,2026-08-04 00:00:00+00:00,2026-08-04 00:55:00+00:00,0.0,-51.4,17.6,-69.1,4.2,-64.9,-89.9,-107.9,False
SAMSUNG,10.0,0.0,True,2026-08-04 03:15:00+00:00,2026-08-05 00:00:00+00:00,0.9,31.5,24.6,6.9,22.3,29.2,4.2,-13.8,False
SAMSUNG,10.0,0.0,True,2026-08-05 00:20:00+00:00,2026-08-06 00:00:00+00:00,1.0,14.4,-4.8,19.3,6.9,26.1,1.1,-16.9,False
SAMSUNG,10.0,0.0,True,2026-08-06 00:50:00+00:00,2026-08-07 00:00:00+00:00,1.0,14.3,-9.5,23.8,16.9,40.6,15.6,-2.4,False
SAMSUNG,10.0,0.0,True,2026-08-10 03:15:00+00:00,2026-08-11 00:00:00+00:00,0.9,9.5,-10.4,19.9,2.9,22.7,-2.3,-20.3,False
SAMSUNG,10.0,0.0,True,2026-08-13 00:00:00+00:00,2026-08-13 00:05:00+00:00,0.0,-25.9,-2.6,-23.4,0.0,-23.4,-48.4,-66.4,False
SAMSUNG,10.0,-10.0,False,2026-06-02 03:15:00+00:00,2026-06-04 00:00:00+00:00,1.9,171.1,179.0,-7.8,40.8,33.0,8.0,-10.0,False
SAMSUNG,10.0,-10.0,False,2026-06-04 00:15:00+00:00,2026-06-05 00:00:00+00:00,1.0,180.1,120.6,59.5,32.3,91.8,66.8,48.8,False
SAMSUNG,10.0,-10.0,False,2026-06-05 00:20:00+00:00,2026-06-08 00:00:00+00:00,3.0,192.5,110.9,81.6,-7.4,74.2,49.2,31.2,False
SAMSUNG,10.0,-10.0,False,2026-06-08 00:15:00+00:00,2026-06-10 02:40:00+00:00,2.1,165.6,-32.2,197.9,35.8,233.6,208.6,190.6,False
SAMSUNG,10.0,-10.0,False,2026-06-10 05:00:00+00:00,2026-06-11 00:00:00+00:00,0.8,12.3,16.8,-4.5,4.6,0.1,-24.9,-42.9,False
SAMSUNG,10.0,-10.0,False,2026-06-11 00:15:00+00:00,2026-06-15 06:10:00+00:00,4.2,0.0,-22.4,22.4,65.1,87.5,62.5,44.5,False
SAMSUNG,10.0,-10.0,False,2026-06-16 00:10:00+00:00,2026-06-22 00:00:00+00:00,6.0,63.6,101.8,-38.2,33.4,-4.7,-29.7,-47.7,False
SAMSUNG,10.0,-10.0,False,2026-06-22 00:35:00+00:00,2026-06-23 00:00:00+00:00,1.0,139.2,98.8,40.4,44.6,85.0,60.0,42.0,False
SAMSUNG,10.0,-10.0,False,2026-06-23 00:20:00+00:00,2026-06-24 00:00:00+00:00,1.0,106.0,50.4,55.6,30.6,86.2,61.2,43.2,False
SAMSUNG,10.0,-10.0,False,2026-06-24 00:10:00+00:00,2026-06-25 00:00:00+00:00,1.0,84.7,15.1,69.6,13.9,83.5,58.5,40.5,False
SAMSUNG,10.0,-10.0,False,2026-06-25 00:15:00+00:00,2026-06-29 00:00:00+00:00,4.0,104.9,18.6,86.3,23.7,110.0,85.0,67.0,False
SAMSUNG,10.0,-10.0,False,2026-06-29 00:35:00+00:00,2026-07-01 00:00:00+00:00,2.0,85.9,5.5,80.4,21.2,101.6,76.6,58.6,False
SAMSUNG,10.0,-10.0,False,2026-07-01 00:50:00+00:00,2026-07-02 00:00:00+00:00,1.0,26.7,72.1,-45.5,-15.2,-60.7,-85.7,-103.7,False
SAMSUNG,10.0,-10.0,False,2026-07-02 00:30:00+00:00,2026-07-07 00:00:00+00:00,5.0,75.3,88.3,-13.0,69.8,56.8,31.8,13.8,False
SAMSUNG,10.0,-10.0,False,2026-07-07 00:40:00+00:00,2026-07-08 00:00:00+00:00,1.0,70.8,24.9,46.0,29.8,75.8,50.8,32.8,False
SAMSUNG,10.0,-10.0,False,2026-07-08 00:25:00+00:00,2026-07-09 00:00:00+00:00,1.0,85.2,53.9,31.3,34.0,65.3,40.3,22.3,False
SAMSUNG,10.0,-10.0,False,2026-07-09 00:15:00+00:00,2026-07-10 00:00:00+00:00,1.0,15.0,51.4,-36.4,56.8,20.4,-4.6,-22.6,False
SAMSUNG,10.0,-10.0,False,2026-07-10 00:15:00+00:00,2026-07-13 00:00:00+00:00,3.0,74.3,-27.0,101.3,-1.4,99.9,74.9,56.9,False
SAMSUNG,10.0,-10.0,False,2026-07-13 00:55:00+00:00,2026-07-14 00:00:00+00:00,1.0,68.9,107.5,-38.6,71.1,32.5,7.5,-10.5,False
SAMSUNG,10.0,-10.0,False,2026-07-14 00:10:00+00:00,2026-07-20 00:00:00+00:00,6.0,120.8,55.5,65.3,31.3,96.6,71.6,53.6,False
SAMSUNG,10.0,-10.0,False,2026-07-20 00:35:00+00:00,2026-08-03 01:55:00+00:00,14.1,47.9,-1.5,49.4,249.7,299.1,274.1,256.1,False
SAMSUNG,10.0,-10.0,False,2026-08-04 00:00:00+00:00,2026-08-04 01:55:00+00:00,0.1,-51.4,-25.4,-26.1,4.2,-21.9,-46.9,-64.9,False
SAMSUNG,10.0,-10.0,False,2026-08-04 03:15:00+00:00,2026-08-05 00:00:00+00:00,0.9,31.5,24.6,6.9,22.3,29.2,4.2,-13.8,False
SAMSUNG,10.0,-10.0,False,2026-08-05 00:20:00+00:00,2026-08-06 00:00:00+00:00,1.0,14.4,-4.8,19.3,6.9,26.1,1.1,-16.9,False
SAMSUNG,10.0,-10.0,False,2026-08-06 00:50:00+00:00,2026-08-07 00:00:00+00:00,1.0,14.3,-9.5,23.8,16.9,40.6,15.6,-2.4,False
SAMSUNG,10.0,-10.0,False,2026-08-10 03:15:00+00:00,2026-08-11 02:05:00+00:00,1.0,9.5,-23.3,32.8,2.8,35.6,10.6,-7.4,False
SAMSUNG,10.0,-10.0,False,2026-08-13 00:00:00+00:00,2026-08-13 00:40:00+00:00,0.0,-25.9,-26.7,0.7,0.0,0.7,-24.3,-42.3,False
SAMSUNG,10.0,-10.0,True,2026-06-02 03:15:00+00:00,2026-06-04 00:00:00+00:00,1.9,171.1,179.0,-7.8,40.8,33.0,8.0,-10.0,False
SAMSUNG,10.0,-10.0,True,2026-06-04 00:15:00+00:00,2026-06-05 00:00:00+00:00,1.0,180.1,120.6,59.5,32.3,91.8,66.8,48.8,False
SAMSUNG,10.0,-10.0,True,2026-06-05 00:20:00+00:00,2026-06-05 00:25:00+00:00,0.0,192.5,215.5,-22.9,0.0,-22.9,-47.9,-65.9,False
SAMSUNG,10.0,-10.0,True,2026-06-05 00:30:00+00:00,2026-06-05 00:35:00+00:00,0.0,160.3,181.5,-21.2,0.0,-21.2,-46.2,-64.2,False
SAMSUNG,10.0,-10.0,True,2026-06-05 00:40:00+00:00,2026-06-05 00:45:00+00:00,0.0,222.1,215.7,6.3,0.0,6.3,-18.7,-36.7,False
SAMSUNG,10.0,-10.0,True,2026-06-05 00:50:00+00:00,2026-06-05 00:55:00+00:00,0.0,198.8,178.7,20.2,0.0,20.2,-4.8,-22.8,False
SAMSUNG,10.0,-10.0,True,2026-06-05 01:00:00+00:00,2026-06-05 01:05:00+00:00,0.0,152.0,182.7,-30.7,0.0,-30.7,-55.7,-73.7,False
SAMSUNG,10.0,-10.0,True,2026-06-05 01:10:00+00:00,2026-06-05 01:15:00+00:00,0.0,129.9,110.5,19.4,0.0,19.4,-5.6,-23.6,False
SAMSUNG,10.0,-10.0,True,2026-06-05 01:20:00+00:00,2026-06-05 01:25:00+00:00,0.0,131.9,89.2,42.7,0.0,42.7,17.7,-0.3,False
SAMSUNG,10.0,-10.0,True,2026-06-05 01:30:00+00:00,2026-06-05 01:35:00+00:00,0.0,62.8,57.0,5.8,0.0,5.8,-19.2,-37.2,False
SAMSUNG,10.0,-10.0,True,2026-06-05 01:40:00+00:00,2026-06-05 01:45:00+00:00,0.0,41.1,88.1,-47.0,0.0,-47.0,-72.0,-90.0,False
SAMSUNG,10.0,-10.0,True,2026-06-05 01:50:00+00:00,2026-06-05 01:55:00+00:00,0.0,53.0,19.6,33.4,0.0,33.4,8.4,-9.6,False
SAMSUNG,10.0,-10.0,True,2026-06-05 02:00:00+00:00,2026-06-05 02:05:00+00:00,0.0,17.2,13.3,3.9,0.0,3.9,-21.1,-39.1,False
SAMSUNG,10.0,-10.0,True,2026-06-05 02:10:00+00:00,2026-06-05 02:15:00+00:00,0.0,44.7,61.8,-17.1,0.0,-17.1,-42.1,-60.1,False
SAMSUNG,10.0,-10.0,True,2026-06-05 02:20:00+00:00,2026-06-05 02:25:00+00:00,0.0,26.0,37.5,-11.5,0.0,-11.5,-36.5,-54.5,False
SAMSUNG,10.0,-10.0,True,2026-06-05 02:30:00+00:00,2026-06-05 02:35:00+00:00,0.0,58.5,27.8,30.7,0.0,30.7,5.7,-12.3,False
SAMSUNG,10.0,-10.0,True,2026-06-05 02:40:00+00:00,2026-06-05 02:45:00+00:00,0.0,36.3,26.1,10.2,0.0,10.2,-14.8,-32.8,False
SAMSUNG,10.0,-10.0,True,2026-06-05 02:50:00+00:00,2026-06-05 02:55:00+00:00,0.0,29.8,28.7,1.1,0.0,1.1,-23.9,-41.9,False
SAMSUNG,10.0,-10.0,True,2026-06-05 03:00:00+00:00,2026-06-05 03:05:00+00:00,0.0,38.9,33.5,5.4,0.0,5.4,-19.6,-37.6,False
SAMSUNG,10.0,-10.0,True,2026-06-05 03:10:00+00:00,2026-06-05 03:15:00+00:00,0.0,36.5,42.1,-5.7,0.0,-5.7,-30.7,-48.7,False
SAMSUNG,10.0,-10.0,True,2026-06-05 03:20:00+00:00,2026-06-05 03:25:00+00:00,0.0,21.5,20.4,1.1,0.0,1.1,-23.9,-41.9,False
SAMSUNG,10.0,-10.0,True,2026-06-05 03:30:00+00:00,2026-06-05 03:35:00+00:00,0.0,19.0,19.2,-0.2,0.0,-0.2,-25.2,-43.2,False
SAMSUNG,10.0,-10.0,True,2026-06-05 03:40:00+00:00,2026-06-05 03:45:00+00:00,0.0,29.6,42.3,-12.7,0.0,-12.7,-37.7,-55.7,False
SAMSUNG,10.0,-10.0,True,2026-06-05 03:50:00+00:00,2026-06-05 03:55:00+00:00,0.0,114.6,79.2,35.4,0.0,35.4,10.4,-7.6,False
SAMSUNG,10.0,-10.0,True,2026-06-05 04:00:00+00:00,2026-06-05 04:05:00+00:00,0.0,96.3,77.1,19.2,0.0,19.2,-5.8,-23.8,False
SAMSUNG,10.0,-10.0,True,2026-06-05 04:10:00+00:00,2026-06-05 04:15:00+00:00,0.0,68.1,62.7,5.3,0.0,5.3,-19.7,-37.7,False
SAMSUNG,10.0,-10.0,True,2026-06-05 04:20:00+00:00,2026-06-05 04:25:00+00:00,0.0,38.9,64.4,-25.6,0.0,-25.6,-50.6,-68.6,False
SAMSUNG,10.0,-10.0,True,2026-06-05 04:30:00+00:00,2026-06-05 04:35:00+00:00,0.0,39.5,36.7,2.8,0.0,2.8,-22.2,-40.2,False
SAMSUNG,10.0,-10.0,True,2026-06-05 04:40:00+00:00,2026-06-05 04:45:00+00:00,0.0,59.8,27.1,32.7,0.0,32.7,7.7,-10.3,False
SAMSUNG,10.0,-10.0,True,2026-06-05 04:50:00+00:00,2026-06-05 04:55:00+00:00,0.0,41.5,42.1,-0.6,0.0,-0.6,-25.6,-43.6,False
SAMSUNG,10.0,-10.0,True,2026-06-05 05:00:00+00:00,2026-06-05 05:05:00+00:00,0.0,47.7,31.9,15.8,0.0,15.8,-9.2,-27.2,False
SAMSUNG,10.0,-10.0,True,2026-06-05 05:10:00+00:00,2026-06-05 05:15:00+00:00,0.0,85.8,31.0,54.9,0.0,54.9,29.9,11.9,False
SAMSUNG,10.0,-10.0,True,2026-06-05 05:20:00+00:00,2026-06-05 05:25:00+00:00,0.0,19.1,45.0,-25.9,0.0,-25.9,-50.9,-68.9,False
SAMSUNG,10.0,-10.0,True,2026-06-05 05:30:00+00:00,2026-06-05 05:35:00+00:00,0.0,22.8,29.9,-7.0,0.0,-7.0,-32.0,-50.0,False
SAMSUNG,10.0,-10.0,True,2026-06-05 05:40:00+00:00,2026-06-05 05:45:00+00:00,0.0,53.4,68.9,-15.5,0.0,-15.5,-40.5,-58.5,False
SAMSUNG,10.0,-10.0,True,2026-06-05 05:50:00+00:00,2026-06-05 05:55:00+00:00,0.0,57.4,85.1,-27.8,0.0,-27.8,-52.8,-70.8,False
SAMSUNG,10.0,-10.0,True,2026-06-05 06:00:00+00:00,2026-06-05 06:05:00+00:00,0.0,46.1,25.2,20.9,0.0,20.9,-4.1,-22.1,False
SAMSUNG,10.0,-10.0,True,2026-06-05 06:10:00+00:00,2026-06-05 06:15:00+00:00,0.0,35.5,4.2,31.3,0.0,31.3,6.3,-11.7,False
SAMSUNG,10.0,-10.0,True,2026-06-08 00:15:00+00:00,2026-06-10 02:40:00+00:00,2.1,165.6,-32.2,197.9,35.8,233.6,208.6,190.6,False
SAMSUNG,10.0,-10.0,True,2026-06-10 05:00:00+00:00,2026-06-11 00:00:00+00:00,0.8,12.3,16.8,-4.5,4.6,0.1,-24.9,-42.9,False
SAMSUNG,10.0,-10.0,True,2026-06-11 00:15:00+00:00,2026-06-11 00:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-43.0,False
SAMSUNG,10.0,-10.0,True,2026-06-11 00:25:00+00:00,2026-06-11 00:30:00+00:00,0.0,27.0,52.1,-25.2,0.0,-25.2,-50.2,-68.2,False
SAMSUNG,10.0,-10.0,True,2026-06-11 00:35:00+00:00,2026-06-11 00:40:00+00:00,0.0,31.5,33.6,-2.1,0.0,-2.1,-27.1,-45.1,False
SAMSUNG,10.0,-10.0,True,2026-06-11 00:45:00+00:00,2026-06-11 00:50:00+00:00,0.0,34.1,5.0,29.1,0.0,29.1,4.1,-13.9,False
SAMSUNG,10.0,-10.0,True,2026-06-11 00:55:00+00:00,2026-06-11 01:00:00+00:00,0.0,27.1,-10.7,37.8,0.0,37.8,12.8,-5.2,False
SAMSUNG,10.0,-10.0,True,2026-06-11 01:05:00+00:00,2026-06-11 01:10:00+00:00,0.0,0.0,32.7,-32.7,0.0,-32.7,-57.7,-75.7,False
SAMSUNG,10.0,-10.0,True,2026-06-11 01:15:00+00:00,2026-06-11 01:20:00+00:00,0.0,0.0,1.7,-1.7,0.0,-1.7,-26.7,-44.7,False
SAMSUNG,10.0,-10.0,True,2026-06-11 01:25:00+00:00,2026-06-11 01:30:00+00:00,0.0,0.0,-2.9,2.9,0.0,2.9,-22.1,-40.1,False
SAMSUNG,10.0,-10.0,True,2026-06-11 01:35:00+00:00,2026-06-11 01:40:00+00:00,0.0,0.0,-5.5,5.5,0.0,5.5,-19.5,-37.5,False
SAMSUNG,10.0,-10.0,True,2026-06-11 02:55:00+00:00,2026-06-11 03:00:00+00:00,0.0,15.2,-22.8,38.0,0.0,38.0,13.0,-5.0,False
SAMSUNG,10.0,-10.0,True,2026-06-11 03:35:00+00:00,2026-06-11 03:40:00+00:00,0.0,38.1,3.5,34.6,0.0,34.6,9.6,-8.4,False
SAMSUNG,10.0,-10.0,True,2026-06-11 03:45:00+00:00,2026-06-11 03:50:00+00:00,0.0,9.9,26.4,-16.5,0.0,-16.5,-41.5,-59.5,False
SAMSUNG,10.0,-10.0,True,2026-06-11 03:55:00+00:00,2026-06-11 04:00:00+00:00,0.0,30.5,29.7,0.8,0.0,0.8,-24.2,-42.2,False
SAMSUNG,10.0,-10.0,True,2026-06-11 04:05:00+00:00,2026-06-11 04:10:00+00:00,0.0,42.3,41.5,0.8,0.0,0.8,-24.2,-42.2,False
SAMSUNG,10.0,-10.0,True,2026-06-11 04:15:00+00:00,2026-06-11 04:20:00+00:00,0.0,35.3,31.6,3.7,0.0,3.7,-21.3,-39.3,False
SAMSUNG,10.0,-10.0,True,2026-06-11 04:25:00+00:00,2026-06-11 04:30:00+00:00,0.0,35.5,31.2,4.3,0.0,4.3,-20.7,-38.7,False
SAMSUNG,10.0,-10.0,True,2026-06-11 04:35:00+00:00,2026-06-11 04:40:00+00:00,0.0,28.7,35.7,-7.1,0.0,-7.1,-32.1,-50.1,False
SAMSUNG,10.0,-10.0,True,2026-06-11 04:45:00+00:00,2026-06-11 04:50:00+00:00,0.0,6.7,31.0,-24.3,0.0,-24.3,-49.3,-67.3,False
SAMSUNG,10.0,-10.0,True,2026-06-11 04:55:00+00:00,2026-06-11 05:00:00+00:00,0.0,0.0,16.3,-16.3,0.0,-16.3,-41.3,-59.3,False
SAMSUNG,10.0,-10.0,True,2026-06-11 05:05:00+00:00,2026-06-11 05:10:00+00:00,0.0,4.3,4.6,-0.3,0.0,-0.3,-25.3,-43.3,False
SAMSUNG,10.0,-10.0,True,2026-06-11 05:15:00+00:00,2026-06-11 05:20:00+00:00,0.0,6.5,2.9,3.5,0.0,3.5,-21.5,-39.5,False
SAMSUNG,10.0,-10.0,True,2026-06-11 05:25:00+00:00,2026-06-11 05:30:00+00:00,0.0,13.1,11.7,1.4,0.0,1.4,-23.6,-41.6,False
SAMSUNG,10.0,-10.0,True,2026-06-11 05:35:00+00:00,2026-06-11 05:40:00+00:00,0.0,18.6,8.6,10.0,0.0,10.0,-15.0,-33.0,False
