ts,kr,us,fx
2026-07-15 05:20:00+00:00,178.34,186.94,1.0
2026-07-15 05:25:00+00:00,177.89,187.01,1.0
2026-07-15 05:30:00+00:00,178.17,187.33,1.0
2026-07-15 05:35:00+00:00,178.6,187.65,1.0
2026-07-15 05:40:00+00:00,178.16,186.79,1.0
2026-07-15 05:45:00+00:00,179.37,188.26,1.0
2026-07-15 05:50:00+00:00,179.35,188.34,1.0
2026-07-15 05:55:00+00:00,180.13,189.11,1.0
2026-07-15 06:00:00+00:00,180.11,188.88,1.0
2026-07-15 06:05:00+00:00,180.27,189.26,1.0
2026-07-15 06:10:00+00:00,179.8,189.11,1.0
2026-07-15 06:15:00+00:00,178.93,187.99,1.0
2026-07-15 06:20:00+00:00,178.54,187.68,1.0
2026-07-15 06:25:00+00:00,178.83,187.54,1.0
2026-07-15 06:30:00+00:00,178.8,187.18,1.0
2026-07-15 06:35:00+00:00,178.57,186.96,1.0
2026-07-15 06:40:00+00:00,178.41,186.38,1.0
2026-07-15 06:45:00+00:00,177.89,186.21,1.0
2026-07-15 06:50:00+00:00,177.81,186.05,1.0
2026-07-15 06:55:00+00:00,177.9,186.6,1.0
2026-07-15 07:00:00+00:00,177.85,186.67,1.0
2026-07-15 07:05:00+00:00,177.98,186.79,1.0
2026-07-15 07:10:00+00:00,178.0,186.45,1.0
2026-07-15 07:15:00+00:00,177.82,185.99,1.0
2026-07-15 07:20:00+00:00,177.49,185.42,1.0
2026-07-15 07:25:00+00:00,177.13,184.93,1.0
2026-07-15 07:30:00+00:00,177.18,185.06,1.0
2026-07-15 07:35:00+00:00,177.32,185.33,1.0
2026-07-15 07:40:00+00:00,177.15,185.4,1.0
2026-07-15 07:45:00+00:00,177.06,185.12,1.0
2026-07-15 07:50:00+00:00,177.23,185.29,1.0
2026-07-15 07:55:00+00:00,177.22,185.82,1.0
2026-07-15 08:00:00+00:00,176.13,184.53,1.0
2026-07-15 08:05:00+00:00,175.98,184.29,1.0
2026-07-15 08:10:00+00:00,175.69,183.93,1.0
2026-07-15 08:15:00+00:00,174.98,183.59,1.0
2026-07-15 08:20:00+00:00,174.75,183.37,1.0
2026-07-15 08:25:00+00:00,175.59,184.22,1.0
2026-07-15 08:30:00+00:00,175.08,184.01,1.0
2026-07-15 08:35:00+00:00,175.37,184.26,1.0
2026-07-15 08:40:00+00:00,175.49,184.26,1.0
2026-07-15 08:45:00+00:00,175.64,184.46,1.0
2026-07-15 08:50:00+00:00,175.6,184.43,1.0
2026-07-15 08:55:00+00:00,175.98,184.72,1.0
2026-07-15 09:00:00+00:00,176.78,185.35,1.0
2026-07-15 09:05:00+00:00,176.89,185.34,1.0
2026-07-15 09:10:00+00:00,176.6,185.17,1.0
2026-07-15 09:15:00+00:00,176.33,184.71,1.0
2026-07-15 09:20:00+00:00,176.6,185.06,1.0
2026-07-15 09:25:00+00:00,176.2,184.91,1.0
2026-07-15 09:30:00+00:00,175.95,184.6,1.0
2026-07-15 09:35:00+00:00,175.9,184.52,1.0
2026-07-15 09:40:00+00:00,176.16,184.66,1.0
2026-07-15 09:45:00+00:00,175.84,184.43,1.0
2026-07-15 09:50:00+00:00,175.55,184.35,1.0
2026-07-15 09:55:00+00:00,175.48,184.38,1.0
2026-07-15 10:00:00+00:00,175.32,184.03,1.0
2026-07-15 10:05:00+00:00,175.27,184.08,1.0
2026-07-15 10:10:00+00:00,175.45,184.33,1.0
2026-07-15 10:15:00+00:00,175.29,184.26,1.0
2026-07-15 10:20:00+00:00,175.34,184.26,1.0
2026-07-15 10:25:00+00:00,175.12,183.9,1.0
2026-07-15 10:30:00+00:00,174.96,183.22,1.0
2026-07-15 10:35:00+00:00,175.34,184.04,1.0
2026-07-15 10:40:00+00:00,175.01,183.43,1.0
2026-07-15 10:45:00+00:00,175.34,183.86,1.0
2026-07-15 10:50:00+00:00,175.43,183.79,1.0
2026-07-15 10:55:00+00:00,175.46,183.89,1.0
2026-07-15 11:00:00+00:00,175.75,184.36,1.0
2026-07-15 11:05:00+00:00,175.77,184.24,1.0
2026-07-15 11:10:00+00:00,175.4,183.69,1.0
2026-07-15 11:15:00+00:00,175.13,183.57,1.0
2026-07-15 11:20:00+00:00,175.17,183.43,1.0
2026-07-15 11:25:00+00:00,175.15,182.92,1.0
2026-07-15 11:30:00+00:00,175.39,183.3,1.0
2026-07-15 11:35:00+00:00,175.62,183.59,1.0
2026-07-15 11:40:00+00:00,175.65,183.87,1.0
2026-07-15 11:45:00+00:00,175.44,183.54,1.0
2026-07-15 11:50:00+00:00,175.44,183.48,1.0
2026-07-15 11:55:00+00:00,175.33,183.47,1.0
2026-07-15 12:00:00+00:00,175.08,182.86,1.0
2026-07-15 12:05:00+00:00,174.75,182.87,1.0
2026-07-15 12:10:00+00:00,174.65,182.85,1.0
2026-07-15 12:15:00+00:00,174.61,182.57,1.0
2026-07-15 12:20:00+00:00,174.44,182.84,1.0
2026-07-15 12:25:00+00:00,175.0,183.36,1.0
2026-07-15 12:30:00+00:00,175.33,184.22,1.0
2026-07-15 12:35:00+00:00,175.48,184.02,1.0
2026-07-15 12:40:00+00:00,175.59,184.0,1.0
2026-07-15 12:45:00+00:00,175.93,184.5,1.0
2026-07-15 12:50:00+00:00,176.03,184.79,1.0
2026-07-15 12:55:00+00:00,176.21,185.58,1.0
2026-07-15 13:00:00+00:00,176.46,185.54,1.0
2026-07-15 13:05:00+00:00,176.16,185.37,1.0
2026-07-15 13:10:00+00:00,175.62,184.08,1.0
2026-07-15 13:15:00+00:00,175.75,184.13,1.0
2026-07-15 13:20:00+00:00,175.8,184.18,1.0
2026-07-15 13:25:00+00:00,175.84,184.22,1.0
2026-07-15 13:30:00+00:00,175.21,183.55,1.0
2026-07-15 13:35:00+00:00,174.21,181.36,1.0
2026-07-15 13:40:00+00:00,174.11,179.69,1.0
2026-07-15 13:45:00+00:00,173.51,179.08,1.0
2026-07-15 13:50:00+00:00,173.8,179.22,1.0
2026-07-15 13:55:00+00:00,174.78,179.96,1.0
2026-07-15 14:00:00+00:00,174.32,179.5,1.0
2026-07-15 14:05:00+00:00,174.43,178.56,1.0
2026-07-15 14:10:00+00:00,173.7,177.91,1.0
2026-07-15 14:15:00+00:00,173.19,177.44,1.0
2026-07-15 14:20:00+00:00,170.93,176.02,1.0
2026-07-15 14:25:00+00:00,171.82,175.94,1.0
2026-07-15 14:30:00+00:00,171.29,175.5,1.0
2026-07-15 14:35:00+00:00,169.71,173.87,1.0
2026-07-15 14:40:00+00:00,169.84,174.33,1.0
2026-07-15 14:45:00+00:00,169.98,174.3,1.0
2026-07-15 14:50:00+00:00,169.25,173.27,1.0
2026-07-15 14:55:00+00:00,169.24,173.82,1.0
2026-07-15 15:00:00+00:00,168.67,173.02,1.0
2026-07-15 15:05:00+00:00,169.8,174.17,1.0
2026-07-15 15:10:00+00:00,168.98,172.91,1.0
2026-07-15 15:15:00+00:00,169.32,173.71,1.0
2026-07-15 15:20:00+00:00,168.94,172.69,1.0
2026-07-15 15:25:00+00:00,169.96,173.74,1.0
2026-07-15 15:30:00+00:00,170.19,173.81,1.0
2026-07-15 15:35:00+00:00,169.98,173.88,1.0
2026-07-15 15:40:00+00:00,170.16,173.77,1.0
2026-07-15 15:45:00+00:00,169.9,173.85,1.0
2026-07-15 15:50:00+00:00,169.79,173.98,1.0
2026-07-15 15:55:00+00:00,169.52,174.0,1.0
2026-07-15 16:00:00+00:00,168.41,171.81,1.0
2026-07-15 16:05:00+00:00,167.84,171.69,1.0
2026-07-15 16:10:00+00:00,167.48,171.31,1.0
2026-07-15 16:15:00+00:00,167.59,171.39,1.0
2026-07-15 16:20:00+00:00,166.89,170.18,1.0
2026-07-15 16:25:00+00:00,167.17,171.04,1.0
2026-07-15 16:30:00+00:00,166.37,169.97,1.0
2026-07-15 16:35:00+00:00,166.09,169.28,1.0
2026-07-15 16:40:00+00:00,166.58,169.38,1.0
2026-07-15 16:45:00+00:00,166.93,170.1,1.0
2026-07-15 16:50:00+00:00,167.21,170.1,1.0
2026-07-15 16:55:00+00:00,167.06,170.53,1.0
2026-07-15 17:00:00+00:00,167.18,171.62,1.0
2026-07-15 17:05:00+00:00,167.74,172.03,1.0
2026-07-15 17:10:00+00:00,167.33,171.84,1.0
2026-07-15 17:15:00+00:00,168.08,172.76,1.0
2026-07-15 17:20:00+00:00,168.7,173.34,1.0
2026-07-15 17:25:00+00:00,169.26,173.37,1.0
2026-07-15 17:30:00+00:00,169.73,173.93,1.0
2026-07-15 17:35:00+00:00,169.7,174.12,1.0
2026-07-15 17:40:00+00:00,170.12,175.16,1.0
2026-07-15 17:45:00+00:00,170.38,175.57,1.0
2026-07-15 17:50:00+00:00,170.69,176.15,1.0
2026-07-15 17:55:00+00:00,170.58,175.43,1.0
2026-07-15 18:00:00+00:00,171.22,176.33,1.0
2026-07-15 18:05:00+00:00,171.83,176.85,1.0
2026-07-15 18:10:00+00:00,171.52,176.79,1.0
2026-07-15 18:15:00+00:00,171.47,176.87,1.0
2026-07-15 18:20:00+00:00,171.75,177.35,1.0
2026-07-15 18:25:00+00:00,171.89,177.48,1.0
2026-07-15 18:30:00+00:00,171.99,177.55,1.0
2026-07-15 18:35:00+00:00,171.27,176.7,1.0
2026-07-15 18:40:00+00:00,170.69,176.04,1.0
2026-07-15 18:45:00+00:00,170.6,176.38,1.0
2026-07-15 18:50:00+00:00,170.46,175.87,1.0
2026-07-15 18:55:00+00:00,170.14,175.77,1.0
2026-07-15 19:00:00+00:00,170.81,176.23,1.0
2026-07-15 19:05:00+00:00,170.79,176.58,1.0
2026-07-15 19:10:00+00:00,170.71,176.66,1.0
2026-07-15 19:15:00+00:00,170.27,176.44,1.0
2026-07-15 19:20:00+00:00,170.28,176.46,1.0
2026-07-15 19:25:00+00:00,170.89,176.64,1.0
2026-07-15 19:30:00+00:00,170.58,176.18,1.0
2026-07-15 19:35:00+00:00,170.89,176.4,1.0
2026-07-15 19:40:00+00:00,171.46,176.84,1.0
2026-07-15 19:45:00+00:00,171.17,176.26,1.0
2026-07-15 19:50:00+00:00,171.23,176.15,1.0
2026-07-15 19:55:00+00:00,171.83,176.51,1.0
2026-07-15 20:00:00+00:00,171.83,177.26,1.0
2026-07-15 20:05:00+00:00,171.59,176.53,1.0
2026-07-15 20:10:00+00:00,171.51,176.75,1.0
2026-07-15 20:15:00+00:00,171.7,177.14,1.0
2026-07-15 20:20:00+00:00,171.72,176.98,1.0
2026-07-15 20:25:00+00:00,171.71,176.74,1.0
2026-07-15 20:30:00+00:00,171.49,176.73,1.0
2026-07-15 20:35:00+00:00,171.5,176.84,1.0
2026-07-15 20:40:00+00:00,171.48,176.83,1.0
2026-07-15 20:45:00+00:00,171.59,176.83,1.0
2026-07-15 20:50:00+00:00,171.34,176.54,1.0
2026-07-15 20:55:00+00:00,171.32,176.54,1.0
2026-07-15 21:00:00+00:00,171.13,176.01,1.0
2026-07-15 21:05:00+00:00,171.01,176.11,1.0
2026-07-15 21:10:00+00:00,170.91,175.93,1.0
2026-07-15 21:15:00+00:00,170.64,175.6,1.0
2026-07-15 21:20:00+00:00,170.7,176.07,1.0
2026-07-15 21:25:00+00:00,170.65,175.89,1.0
2026-07-15 21:30:00+00:00,170.82,175.61,1.0
2026-07-15 21:35:00+00:00,171.02,175.75,1.0
2026-07-15 21:40:00+00:00,171.11,175.73,1.0
2026-07-15 21:45:00+00:00,170.94,175.78,1.0
2026-07-15 21:50:00+00:00,170.81,175.53,1.0
2026-07-15 21:55:00+00:00,170.7,175.37,1.0
2026-07-15 22:00:00+00:00,170.8,175.3,1.0
2026-07-15 22:05:00+00:00,170.78,175.36,1.0
2026-07-15 22:10:00+00:00,170.59,175.12,1.0
2026-07-15 22:15:00+00:00,170.25,174.68,1.0
2026-07-15 22:20:00+00:00,170.18,174.72,1.0
2026-07-15 22:25:00+00:00,169.6,174.51,1.0
2026-07-15 22:30:00+00:00,169.39,174.42,1.0
2026-07-15 22:35:00+00:00,169.04,174.52,1.0
2026-07-15 22:40:00+00:00,169.04,174.55,1.0
2026-07-15 22:45:00+00:00,169.05,174.55,1.0
2026-07-15 22:50:00+00:00,169.27,174.71,1.0
2026-07-15 22:55:00+00:00,169.7,174.87,1.0
2026-07-15 23:00:00+00:00,169.78,175.76,1.0
2026-07-15 23:05:00+00:00,170.58,176.95,1.0
2026-07-15 23:10:00+00:00,169.9,176.31,1.0
2026-07-15 23:15:00+00:00,170.05,176.84,1.0
2026-07-15 23:20:00+00:00,170.08,177.04,1.0
2026-07-15 23:25:00+00:00,169.95,176.82,1.0
2026-07-15 23:30:00+00:00,169.73,176.51,1.0
2026-07-15 23:35:00+00:00,169.14,176.39,1.0
2026-07-15 23:40:00+00:00,169.31,176.34,1.0
2026-07-15 23:45:00+00:00,169.32,175.75,1.0
2026-07-15 23:50:00+00:00,169.99,176.18,1.0
2026-07-15 23:55:00+00:00,170.79,176.73,1.0
2026-07-16 00:00:00+00:00,171.66,176.76,1.0
2026-07-16 00:05:00+00:00,171.09,176.99,1.0
2026-07-16 00:10:00+00:00,172.06,177.82,1.0
2026-07-16 00:15:00+00:00,169.72,174.69,1.0
2026-07-16 00:20:00+00:00,170.6,174.77,1.0
2026-07-16 00:25:00+00:00,170.5,174.62,1.0
2026-07-16 00:30:00+00:00,170.42,174.11,1.0
2026-07-16 00:35:00+00:00,169.57,173.38,1.0
2026-07-16 00:40:00+00:00,168.9,172.46,1.0
2026-07-16 00:45:00+00:00,169.05,173.0,1.0
2026-07-16 00:50:00+00:00,169.02,172.81,1.0
2026-07-16 00:55:00+00:00,168.5,172.5,1.0
2026-07-16 01:00:00+00:00,169.4,173.52,1.0
2026-07-16 01:05:00+00:00,168.49,172.18,1.0
2026-07-16 01:10:00+00:00,167.78,171.48,1.0
2026-07-16 01:15:00+00:00,167.06,170.81,1.0
2026-07-16 01:20:00+00:00,167.3,170.76,1.0
2026-07-16 01:25:00+00:00,167.42,170.69,1.0
2026-07-16 01:30:00+00:00,167.92,171.87,1.0
2026-07-16 01:35:00+00:00,168.65,172.5,1.0
2026-07-16 01:40:00+00:00,167.8,170.99,1.0
2026-07-16 01:45:00+00:00,168.74,172.65,1.0
2026-07-16 01:50:00+00:00,168.69,172.25,1.0
2026-07-16 01:55:00+00:00,167.67,171.28,1.0
2026-07-16 02:00:00+00:00,166.86,170.38,1.0
2026-07-16 02:05:00+00:00,166.69,170.46,1.0
2026-07-16 02:10:00+00:00,167.07,171.43,1.0
2026-07-16 02:15:00+00:00,167.5,171.77,1.0
2026-07-16 02:20:00+00:00,168.57,173.06,1.0
2026-07-16 02:25:00+00:00,168.8,173.31,1.0
2026-07-16 02:30:00+00:00,168.41,172.56,1.0
2026-07-16 02:35:00+00:00,168.76,173.01,1.0
2026-07-16 02:40:00+00:00,168.47,172.81,1.0
2026-07-16 02:45:00+00:00,169.92,174.65,1.0
2026-07-16 02:50:00+00:00,169.89,174.36,1.0
2026-07-16 02:55:00+00:00,169.66,174.03,1.0
2026-07-16 03:00:00+00:00,169.32,173.32,1.0
2026-07-16 03:05:00+00:00,170.26,174.91,1.0
2026-07-16 03:10:00+00:00,169.69,173.71,1.0
2026-07-16 03:15:00+00:00,169.01,173.06,1.0
2026-07-16 03:20:00+00:00,168.73,172.62,1.0
2026-07-16 03:25:00+00:00,168.59,172.41,1.0
2026-07-16 03:30:00+00:00,169.29,173.3,1.0
2026-07-16 03:35:00+00:00,168.82,172.54,1.0
2026-07-16 03:40:00+00:00,168.84,172.4,1.0
2026-07-16 03:45:00+00:00,168.68,172.57,1.0
2026-07-16 03:50:00+00:00,169.09,173.25,1.0
2026-07-16 03:55:00+00:00,169.65,174.35,1.0
2026-07-16 04:00:00+00:00,169.28,174.02,1.0
2026-07-16 04:05:00+00:00,168.96,173.58,1.0
2026-07-16 04:10:00+00:00,169.69,174.68,1.0
2026-07-16 04:15:00+00:00,168.64,173.08,1.0
2026-07-16 04:20:00+00:00,168.6,173.21,1.0
2026-07-16 04:25:00+00:00,168.26,172.59,1.0
2026-07-16 04:30:00+00:00,168.13,172.43,1.0
2026-07-16 04:35:00+00:00,168.04,172.38,1.0
2026-07-16 04:40:00+00:00,168.33,172.56,1.0
2026-07-16 04:45:00+00:00,168.42,172.81,1.0
2026-07-16 04:50:00+00:00,168.49,172.55,1.0
2026-07-16 04:55:00+00:00,168.49,172.54,1.0
2026-07-16 05:00:00+00:00,169.0,173.03,1.0
2026-07-16 05:05:00+00:00,168.64,172.31,1.0
2026-07-16 05:10:00+00:00,170.41,174.63,1.0
2026-07-16 05:15:00+00:00,171.18,175.62,1.0
2026-07-16 05:20:00+00:00,171.78,176.11,1.0
2026-07-16 05:25:00+00:00,171.74,176.46,1.0
2026-07-16 05:30:00+00:00,170.38,174.73,1.0
2026-07-16 05:35:00+00:00,169.04,173.15,1.0
2026-07-16 05:40:00+00:00,169.4,173.78,1.0
2026-07-16 05:45:00+00:00,169.19,173.78,1.0
2026-07-16 05:50:00+00:00,169.21,173.72,1.0
2026-07-16 05:55:00+00:00,169.3,173.94,1.0
2026-07-16 06:00:00+00:00,168.74,172.9,1.0
2026-07-16 06:05:00+00:00,168.55,172.59,1.0
2026-07-16 06:10:00+00:00,168.1,172.34,1.0
2026-07-16 06:15:00+00:00,168.98,173.84,1.0
2026-07-16 06:20:00+00:00,169.16,173.55,1.0
2026-07-16 06:25:00+00:00,168.88,173.55,1.0
2026-07-16 06:30:00+00:00,168.87,174.17,1.0
2026-07-16 06:35:00+00:00,169.11,173.72,1.0
2026-07-16 06:40:00+00:00,168.95,173.51,1.0
2026-07-16 06:45:00+00:00,169.25,173.39,1.0
2026-07-16 06:50:00+00:00,169.09,173.47,1.0
2026-07-16 06:55:00+00:00,169.55,173.63,1.0
2026-07-16 07:00:00+00:00,169.38,173.25,1.0
2026-07-16 07:05:00+00:00,169.25,172.97,1.0
2026-07-16 07:10:00+00:00,169.08,172.53,1.0
2026-07-16 07:15:00+00:00,168.91,172.32,1.0
2026-07-16 07:20:00+00:00,168.8,172.26,1.0
2026-07-16 07:25:00+00:00,168.75,172.33,1.0
2026-07-16 07:30:00+00:00,168.63,172.31,1.0
2026-07-16 07:35:00+00:00,168.34,171.54,1.0
2026-07-16 07:40:00+00:00,168.19,170.65,1.0
2026-07-16 07:45:00+00:00,168.21,170.21,1.0
2026-07-16 07:50:00+00:00,168.15,170.67,1.0
2026-07-16 07:55:00+00:00,168.15,170.23,1.0
2026-07-16 08:00:00+00:00,167.41,170.66,1.0
2026-07-16 08:05:00+00:00,167.13,170.17,1.0
2026-07-16 08:10:00+00:00,166.63,169.59,1.0
2026-07-16 08:15:00+00:00,166.91,170.05,1.0
2026-07-16 08:20:00+00:00,167.12,170.54,1.0
2026-07-16 08:25:00+00:00,167.38,170.94,1.0
2026-07-16 08:30:00+00:00,167.65,171.04,1.0
2026-07-16 08:35:00+00:00,167.46,171.35,1.0
2026-07-16 08:40:00+00:00,166.94,170.73,1.0
2026-07-16 08:45:00+00:00,167.47,171.34,1.0
2026-07-16 08:50:00+00:00,167.56,171.44,1.0
2026-07-16 08:55:00+00:00,168.16,171.37,1.0
2026-07-16 09:00:00+00:00,168.47,171.64,1.0
2026-07-16 09:05:00+00:00,168.38,171.61,1.0
2026-07-16 09:10:00+00:00,168.55,171.53,1.0
2026-07-16 09:15:00+00:00,168.75,171.92,1.0
2026-07-16 09:20:00+00:00,168.92,171.85,1.0
2026-07-16 09:25:00+00:00,168.59,171.76,1.0
2026-07-16 09:30:00+00:00,168.63,171.9,1.0
2026-07-16 09:35:00+00:00,168.69,171.76,1.0
2026-07-16 09:40:00+00:00,168.37,171.65,1.0
2026-07-16 09:45:00+00:00,168.1,171.5,1.0
2026-07-16 09:50:00+00:00,168.29,171.65,1.0
2026-07-16 09:55:00+00:00,167.96,171.44,1.0
2026-07-16 10:00:00+00:00,168.02,171.54,1.0
2026-07-16 10:05:00+00:00,168.19,171.61,1.0
2026-07-16 10:10:00+00:00,168.06,171.62,1.0
2026-07-16 10:15:00+00:00,167.97,171.49,1.0
2026-07-16 10:20:00+00:00,167.92,171.29,1.0
2026-07-16 10:25:00+00:00,167.83,170.94,1.0
2026-07-16 10:30:00+00:00,167.99,170.88,1.0
2026-07-16 10:35:00+00:00,167.45,170.5,1.0
2026-07-16 10:40:00+00:00,167.57,170.59,1.0
2026-07-16 10:45:00+00:00,167.48,170.87,1.0
2026-07-16 10:50:00+00:00,167.72,171.41,1.0
2026-07-16 10:55:00+00:00,167.96,171.19,1.0
2026-07-16 11:00:00+00:00,167.29,170.46,1.0
2026-07-16 11:05:00+00:00,167.06,170.36,1.0
2026-07-16 11:10:00+00:00,167.14,170.1,1.0
2026-07-16 11:15:00+00:00,166.55,169.83,1.0
2026-07-16 11:20:00+00:00,167.3,170.72,1.0
2026-07-16 11:25:00+00:00,166.79,170.21,1.0
2026-07-16 11:30:00+00:00,166.63,169.76,1.0
2026-07-16 11:35:00+00:00,166.53,169.69,1.0
2026-07-16 11:40:00+00:00,166.43,169.6,1.0
2026-07-16 11:45:00+00:00,165.97,168.89,1.0
2026-07-16 11:50:00+00:00,166.1,169.2,1.0
2026-07-16 11:55:00+00:00,166.48,169.9,1.0
2026-07-16 12:00:00+00:00,166.32,169.55,1.0
2026-07-16 12:05:00+00:00,166.05,169.47,1.0
2026-07-16 12:10:00+00:00,165.9,169.38,1.0
2026-07-16 12:15:00+00:00,166.19,169.08,1.0
2026-07-16 12:20:00+00:00,165.53,168.74,1.0
2026-07-16 12:25:00+00:00,165.9,169.23,1.0
2026-07-16 12:30:00+00:00,165.83,169.47,1.0
2026-07-16 12:35:00+00:00,165.39,168.56,1.0
2026-07-16 12:40:00+00:00,164.46,168.09,1.0
2026-07-16 12:45:00+00:00,164.88,168.16,1.0
2026-07-16 12:50:00+00:00,165.0,168.33,1.0
2026-07-16 12:55:00+00:00,164.85,168.07,1.0
2026-07-16 13:00:00+00:00,165.39,168.78,1.0
2026-07-16 13:05:00+00:00,165.95,169.21,1.0
2026-07-16 13:10:00+00:00,166.02,169.52,1.0
2026-07-16 13:15:00+00:00,166.23,169.64,1.0
2026-07-16 13:20:00+00:00,166.89,170.16,1.0
2026-07-16 13:25:00+00:00,166.88,170.32,1.0
2026-07-16 13:30:00+00:00,166.49,169.88,1.0
2026-07-16 13:35:00+00:00,165.9,169.15,1.0
2026-07-16 13:40:00+00:00,165.14,168.24,1.0
2026-07-16 13:45:00+00:00,164.47,167.09,1.0
2026-07-16 13:50:00+00:00,164.9,167.32,1.0
2026-07-16 13:55:00+00:00,165.8,168.19,1.0
2026-07-16 14:00:00+00:00,166.18,168.36,1.0
2026-07-16 14:05:00+00:00,167.26,169.64,1.0
2026-07-16 14:10:00+00:00,167.08,169.3,1.0
2026-07-16 14:15:00+00:00,167.3,169.6,1.0
2026-07-16 14:20:00+00:00,166.15,169.19,1.0
2026-07-16 14:25:00+00:00,166.58,169.87,1.0
2026-07-16 14:30:00+00:00,166.61,169.71,1.0
2026-07-16 14:35:00+00:00,166.8,169.52,1.0
2026-07-16 14:40:00+00:00,166.49,169.38,1.0
2026-07-16 14:45:00+00:00,166.35,168.78,1.0
2026-07-16 14:50:00+00:00,165.46,167.36,1.0
2026-07-16 14:55:00+00:00,166.13,168.66,1.0
2026-07-16 15:00:00+00:00,166.1,168.65,1.0
2026-07-16 15:05:00+00:00,165.7,167.75,1.0
2026-07-16 15:10:00+00:00,165.33,167.36,1.0
2026-07-16 15:15:00+00:00,165.26,166.7,1.0
2026-07-16 15:20:00+00:00,165.58,167.33,1.0
2026-07-16 15:25:00+00:00,166.3,168.05,1.0
2026-07-16 15:30:00+00:00,167.0,168.27,1.0
2026-07-16 15:35:00+00:00,167.1,168.9,1.0
2026-07-16 15:40:00+00:00,166.32,168.44,1.0
2026-07-16 15:45:00+00:00,166.57,168.98,1.0
2026-07-16 15:50:00+00:00,166.49,169.06,1.0
2026-07-16 15:55:00+00:00,166.18,168.52,1.0
2026-07-16 16:00:00+00:00,165.74,168.39,1.0
2026-07-16 16:05:00+00:00,165.67,167.77,1.0
2026-07-16 16:10:00+00:00,164.92,166.21,1.0
2026-07-16 16:15:00+00:00,164.86,166.87,1.0
2026-07-16 16:20:00+00:00,164.66,167.42,1.0
2026-07-16 16:25:00+00:00,164.7,167.1,1.0
2026-07-16 16:30:00+00:00,164.78,167.38,1.0
2026-07-16 16:35:00+00:00,164.61,167.19,1.0
2026-07-16 16:40:00+00:00,164.33,166.7,1.0
2026-07-16 16:45:00+00:00,164.01,166.67,1.0
2026-07-16 16:50:00+00:00,164.4,167.07,1.0
2026-07-16 16:55:00+00:00,164.73,167.72,1.0
2026-07-16 17:00:00+00:00,164.46,167.17,1.0
2026-07-16 17:05:00+00:00,163.63,166.61,1.0
2026-07-16 17:10:00+00:00,162.91,165.46,1.0
2026-07-16 17:15:00+00:00,162.76,164.77,1.0
2026-07-16 17:20:00+00:00,163.27,165.03,1.0
2026-07-16 17:25:00+00:00,164.0,166.07,1.0
2026-07-16 17:30:00+00:00,164.01,165.78,1.0
2026-07-16 17:35:00+00:00,164.05,165.63,1.0
2026-07-16 17:40:00+00:00,163.8,165.17,1.0
2026-07-16 17:45:00+00:00,163.8,165.4,1.0
2026-07-16 17:50:00+00:00,164.13,165.55,1.0
2026-07-16 17:55:00+00:00,163.8,165.59,1.0
2026-07-16 18:00:00+00:00,163.11,164.86,1.0
2026-07-16 18:05:00+00:00,163.29,165.33,1.0
2026-07-16 18:10:00+00:00,163.51,165.61,1.0
2026-07-16 18:15:00+00:00,164.07,166.43,1.0
2026-07-16 18:20:00+00:00,164.3,166.58,1.0
2026-07-16 18:25:00+00:00,163.9,166.19,1.0
2026-07-16 18:30:00+00:00,163.41,165.76,1.0
2026-07-16 18:35:00+00:00,163.26,165.66,1.0
2026-07-16 18:40:00+00:00,163.65,165.85,1.0
2026-07-16 18:45:00+00:00,163.57,165.94,1.0
2026-07-16 18:50:00+00:00,163.25,165.91,1.0
2026-07-16 18:55:00+00:00,162.95,165.35,1.0
2026-07-16 19:00:00+00:00,163.22,165.55,1.0
2026-07-16 19:05:00+00:00,162.98,165.19,1.0
2026-07-16 19:10:00+00:00,163.16,165.24,1.0
2026-07-16 19:15:00+00:00,163.1,165.1,1.0
2026-07-16 19:20:00+00:00,162.9,165.16,1.0
2026-07-16 19:25:00+00:00,162.81,165.29,1.0
2026-07-16 19:30:00+00:00,163.05,165.28,1.0
2026-07-16 19:35:00+00:00,163.18,165.4,1.0
2026-07-16 19:40:00+00:00,162.54,164.89,1.0
2026-07-16 19:45:00+00:00,162.25,164.8,1.0
2026-07-16 19:50:00+00:00,163.32,165.07,1.0
2026-07-16 19:55:00+00:00,163.46,164.98,1.0
2026-07-16 20:00:00+00:00,163.46,165.01,1.0
2026-07-16 20:05:00+00:00,163.59,165.15,1.0
2026-07-16 20:10:00+00:00,163.56,164.88,1.0
2026-07-16 20:15:00+00:00,163.78,165.2,1.0
2026-07-16 20:20:00+00:00,163.79,165.13,1.0
2026-07-16 20:25:00+00:00,163.83,165.23,1.0
2026-07-16 20:30:00+00:00,163.87,165.17,1.0
2026-07-16 20:35:00+00:00,164.08,165.52,1.0
2026-07-16 20:40:00+00:00,164.18,165.65,1.0
2026-07-16 20:45:00+00:00,164.48,165.95,1.0
2026-07-16 20:50:00+00:00,164.33,165.83,1.0
2026-07-16 20:55:00+00:00,164.46,166.04,1.0
2026-07-16 21:00:00+00:00,164.36,165.72,1.0
2026-07-16 21:05:00+00:00,164.46,165.75,1.0
2026-07-16 21:10:00+00:00,164.29,165.71,1.0
2026-07-16 21:15:00+00:00,164.29,165.71,1.0
2026-07-16 21:20:00+00:00,164.32,165.76,1.0
2026-07-16 21:25:00+00:00,164.62,165.82,1.0
