ts,rate
2026-07-16 04:00:00.001000+00:00,0.00047475
2026-07-16 08:00:00.002000+00:00,0.0
2026-07-16 12:00:00.001000+00:00,-0.00050208
2026-07-16 16:00:00.001000+00:00,-0.00014094
2026-07-16 20:00:00.001000+00:00,-0.00043109
2026-07-17 00:00:00.001000+00:00,-0.00034259
2026-07-17 04:00:00.001000+00:00,-0.00138165
2026-07-17 08:00:00.001000+00:00,0.0
2026-07-17 12:00:00.001000+00:00,0.00063884
2026-07-17 16:00:00.001000+00:00,0.00289337
2026-07-17 20:00:00.001000+00:00,-0.00048083
2026-07-18 00:00:00.001000+00:00,0.0
2026-07-18 04:00:00.002000+00:00,0.0
2026-07-18 08:00:00.001000+00:00,0.0
2026-07-18 12:00:00.001000+00:00,0.0
2026-07-18 16:00:00.001000+00:00,0.0
2026-07-18 20:00:00.001000+00:00,0.0
2026-07-19 00:00:00.001000+00:00,0.0
2026-07-19 04:00:00.001000+00:00,0.0
2026-07-19 08:00:00.001000+00:00,0.0
2026-07-19 12:00:00.001000+00:00,-3.292e-05
2026-07-19 16:00:00.001000+00:00,0.0
2026-07-19 20:00:00.001000+00:00,0.0
2026-07-20 00:00:00.002000+00:00,-0.00118156
2026-07-20 04:00:00.001000+00:00,0.00135516
2026-07-20 08:00:00.001000+00:00,0.00015686
2026-07-20 12:00:00.001000+00:00,0.00090079
2026-07-20 16:00:00.001000+00:00,0.0
2026-07-20 20:00:00.001000+00:00,-0.00016793
2026-07-21 00:00:00.001000+00:00,-8.988e-05
2026-07-21 04:00:00.002000+00:00,0.00083118
2026-07-21 08:00:00.001000+00:00,0.00011019
2026-07-21 12:00:00.001000+00:00,9.03e-05
2026-07-21 16:00:00+00:00,0.00071518
2026-07-21 20:00:00.001000+00:00,0.0
2026-07-22 00:00:00+00:00,0.0
2026-07-22 04:00:00+00:00,0.00023541
2026-07-22 08:00:00.001000+00:00,0.00021086
2026-07-22 12:00:00.001000+00:00,-7.11e-06
2026-07-22 16:00:00+00:00,0.00060635
2026-07-22 20:00:00+00:00,0.0
2026-07-23 00:00:00+00:00,0.0
2026-07-23 04:00:00.001000+00:00,0.00081654
2026-07-23 08:00:00.001000+00:00,0.0
2026-07-23 12:00:00+00:00,-0.00013499
2026-07-23 16:00:00.001000+00:00,-7.874e-05
2026-07-23 20:00:00+00:00,0.0
2026-07-24 00:00:00+00:00,0.0
2026-07-24 04:00:00+00:00,0.00170792
